split,subject,class,signal,mean,std,min,max,median,iqr,skew,kurtosis,range,mad,rms,cv,diff_std,n_extrema
train,22,PainArm,Bvp,0.4978427862127622,0.009381092075879375,0.4764053175846736,0.5186155587434769,0.4975741257270177,0.015361803894241651,0.07066975402024885,-0.936227927605311,0.042210241158803306,0.007675918440024058,0.49793346722920734,0.018842066731368283,0.002721009349140028,605.25
train,22,PainArm,Eda,5.473173300425212,1.334963247179985,3.250049980978171,7.3195749918619795,5.534733394781749,2.5310437673081956,-0.12244401670371492,-1.4145941734313965,4.069525010883808,1.238258381684621,5.666787286599477,0.3031244044492173,2.54977955420812,996.0
train,22,PainArm,Resp,-0.015533210593275726,0.06996471838404734,-0.12029333288470904,0.1266999989748001,-0.03253958405305942,0.11454604218852182,0.48151062056422234,-0.964236835638682,0.24699333185950914,0.04892708361148834,0.07910886624207099,-2.1864257774165425,0.0020799719786737114,418.75
train,22,PainArm,SpO2,89.1848332087199,11.647260618706545,71.66666666666667,99.33333333333333,95.0,20.083333333333332,-0.690161240597566,-0.11815135677655537,27.666666666666668,3.3333333333333335,91.12682787577312,0.15529518375422904,1.0165462490792077,1.0833333333333333
train,22,PainHand,Bvp,0.4975793386499087,0.009316707922456166,0.4770575736959775,0.5195501695076624,0.49702728788057965,0.01517692394554615,0.16377750675504407,-0.830095241467158,0.04249259581168493,0.007558615257342656,0.4976760223507881,0.018715820532144874,0.0027123174125639102,593.4166666666666
train,22,PainHand,Eda,5.079245348771413,1.466641217470169,2.925500010450681,7.058983286221822,5.018441716829936,3.0123938446243606,0.005219595768721774,-1.6683520277341206,4.133483275771141,1.4410167336463928,5.357776323954265,0.42004929587238565,2.8978382547696433,997.0
train,22,PainHand,Resp,0.0001551295087362329,0.07050593104213476,-0.10705166620512803,0.15379083467026552,-0.017876666543694835,0.11110020739336808,0.5719272245963415,-0.7999031841754913,0.26084250087539357,0.045853749848902225,0.07547715585678816,0.08847501478605611,0.002091746360141163,466.5833333333333
train,22,PainHand,SpO2,93.00400034586589,4.857430557409923,86.5,98.41666666666667,94.66666666666667,8.916666666666666,-0.6218595045308272,2.2923947672049203,11.916666666666666,0.25,93.52704811096191,0.06043581546821064,0.36621456407010555,0.5833333333333334
train,24,NoPain,Bvp,0.49863624572753906,0.010469623492099345,0.4824017534653346,0.5253184487422308,0.4959401066104571,0.01472925953567028,0.7335493067900339,-0.4820820689201355,0.04291669527689616,0.006773456931114197,0.49874964108069736,0.02099313581547678,0.0029000075883232057,590.0833333333334
train,24,NoPain,Eda,5.6020976305007935,1.0699021518230438,4.228391667207082,7.041983366012573,5.674695789813995,2.2572958370049796,-0.03186243109909507,-1.7766922612984974,2.813591698805491,1.0402000149091084,5.704162657260895,0.19011239450603923,2.124735156695048,996.1666666666666
train,24,NoPain,Resp,-0.01864501362433657,0.02980437867032985,-0.06412250020851691,0.04503666722060492,-0.024868750052216154,0.04628145768947434,0.3583655583206564,-1.0030559202035267,0.10915916742912184,0.022043750000496704,0.03706183843314648,0.09898459482110056,0.001487949945537063,817.25
train,24,NoPain,SpO2,98.38800048828125,0.31180819869041443,97.91666666666667,98.75,98.41666666666667,0.5,-0.4615945305143084,0.028006604739597867,0.8333333333333334,0.0,98.38897768656413,0.003179695085040591,0.02800587595750888,0.4166666666666667
train,24,PainArm,Bvp,0.49847354491551715,0.008251772223350903,0.4840584471821785,0.5212961286306381,0.49667397141456604,0.011612825095653534,0.6921159600218137,-0.3831939498583476,0.037237681448459625,0.005435885240634282,0.498544213672479,0.016552368259855916,0.0027907212109615407,603.9166666666666
train,24,PainArm,Eda,5.638427337010701,0.8385760759313902,4.481191655000051,6.806141674518585,5.661762595176697,1.7621416946252186,-0.05260529175090293,-1.5981380641460419,2.324950019518534,0.821791539589564,5.701498289903005,0.14722271568299347,1.6621227910121281,994.6666666666666
train,24,PainArm,Resp,-0.02359205831695969,0.024858306782941025,-0.06127499913175901,0.02410499972756952,-0.026594583100328844,0.0452712499294042,0.2572313832739989,-1.2461068034172058,0.08537999885932852,0.02137083327397704,0.0358889726921916,-2.0734758149167436,0.001574041797236229,868.0833333333334
train,24,PainArm,SpO2,97.61008389790852,0.9225981334845225,96.33333333333333,98.66666666666667,97.66666666666667,1.5,-0.10966436999539535,-0.832366406917572,2.3333333333333335,0.3333333333333333,97.61540794372559,0.009455388350324634,0.06561369573076566,0.4166666666666667
train,24,PainHand,Bvp,0.4984397441148758,0.007962677162140608,0.4848800127704938,0.5216048260529836,0.49644820392131805,0.010825751349329948,0.7738000154495239,-0.187484343846639,0.03672481328248978,0.005026140560706456,0.49850547065337497,0.015973636753785853,0.002748993303005894,603.3333333333334
train,24,PainHand,Eda,5.854960560798645,0.9171499113241831,4.261783321698506,7.157708366711934,5.877058207988739,1.8109875867764156,-0.11822210826600592,-1.4955457548300426,2.8959250450134277,0.8701666196187338,5.927844166755676,0.15874111239825164,1.7671618362267811,995.5833333333334
train,24,PainHand,Resp,-0.008007421410487344,0.024119541359444458,-0.04460583378871282,0.04178833316351908,-0.013596250248762468,0.04060937509893847,0.40535007044672966,-0.9212850332260132,0.0863941669522319,0.01736458328862985,0.03251742928599318,-1.7300455275957631,0.0014528683677781373,830.0833333333334
train,24,PainHand,SpO2,96.16100056966145,1.3082611163457234,94.33333333333333,97.75,96.25,2.4166666666666665,0.15498718069019643,-0.6970303166996349,3.4166666666666665,0.75,96.1738109588623,0.013687404407260162,0.0978241798778375,0.6666666666666666
train,25,NoPain,Bvp,0.4984535028537114,0.020713972703864176,0.4654010633627574,0.546885147690773,0.49330516656239826,0.03316967375576496,0.6013553962111473,-0.7611214518547058,0.08148408432801564,0.014517883459726969,0.4988880182305972,0.04155770004960044,0.004164862368876736,480.6666666666667
train,25,NoPain,Eda,0.6532842566569647,0.20115007211764654,0.380233330031236,0.9619583388169607,0.6554041604200999,0.43605208458999795,-0.007213291616305166,-1.7149649461110432,0.5817250087857246,0.21680001293619475,0.6857760945955912,0.3284542300646956,0.40166457494099933,992.4166666666666
train,25,NoPain,Resp,-0.014380578494941195,0.14526851226886114,-0.28128499786059064,0.30118583266933757,-0.047604999815424286,0.21734728994003186,0.3480203027526538,-0.24092785517374674,0.5824708305299282,0.08847208445270856,0.1531591701010863,-0.03337135846391178,0.003762683792350193,134.75
train,25,NoPain,SpO2,98.46333312988281,1.8769583453734715,95.66666666666667,100.0,99.75,3.25,-1.149498987942934,0.3545687993367513,4.333333333333333,0.25,98.53339703877766,0.020054452494861378,0.15075413323938847,0.4166666666666667
train,25,PainHand,Bvp,0.49831246336301166,0.020252265967428684,0.46710000435511273,0.5456946641206741,0.4941030914584796,0.033026364321509995,0.6041949565211931,-0.754033088684082,0.07859465976556142,0.015097256749868393,0.49873163054386777,0.040642628734022836,0.004061700931439797,490.6666666666667
train,25,PainHand,Eda,0.7803348352511724,0.1947020354370276,0.5051916639010111,1.0901083449522655,0.7823999921480814,0.3905562621851762,-0.043377631643958615,-1.6028183897336323,0.5849166810512543,0.19580833613872528,0.8062822173039118,0.260933950050677,0.3853754984835784,989.5
train,25,PainHand,Resp,-0.008062191443362584,0.1206505869825681,-0.16556499836345515,0.22563666477799416,-0.05498874940288564,0.20122624933719635,0.6304244622588158,-0.9881119827429453,0.3912016631414493,0.0687416677052776,0.12324169774850209,-4.0372610829282225,0.0026146379726318023,137.58333333333334
train,25,PainHand,SpO2,98.22666613260905,2.3039642175038657,94.66666666666667,100.0,99.33333333333333,4.25,-0.5746384585897127,-0.9082455237706503,5.333333333333333,0.4166666666666667,98.31489817301433,0.024355967057965566,0.20937131407360235,0.3333333333333333
train,25,PainArm,Bvp,0.49800560375054675,0.02006122306920588,0.46565235902865726,0.5455487618843714,0.4939115643501282,0.032284097746014595,0.6054273943106333,-0.7446386019388834,0.07989640285571416,0.014802799870570501,0.4984166696667671,0.040283618752354367,0.004038995131850243,494.75
train,25,PainArm,Eda,0.9402099152406057,0.2322593703866005,0.5983750000596046,1.3113916615645091,0.9234250138203303,0.44624166811505955,0.004062752588652074,-1.5096977055072784,0.7130166615049044,0.20586250722408295,0.9700393825769424,0.2548716135377143,0.38575254877408344,991.0
train,25,PainArm,Resp,-0.01119776324291403,0.13694392517209053,-0.1929699977238973,0.2624800031383832,-0.05970500068118175,0.23794750085410973,0.557637500266234,-1.0085931420326233,0.45545000086228055,0.0866079144179821,0.14333437321086726,7.156410268946407,0.0030181227678743503,116.08333333333333
train,25,PainArm,SpO2,98.10983339945476,2.135626718401909,95.16666666666667,100.0,98.66666666666667,4.666666666666667,-0.4671240709722042,-1.3628791911261422,4.833333333333333,0.5,98.1592165629069,0.022217916979528008,0.16887036773065725,0.16666666666666666
train,27,NoPain,Bvp,0.49864010512828827,0.0023646214588855705,0.49095815420150757,0.5043245752652487,0.4987788572907448,0.0029029647509256997,-0.47816835592190426,0.6396571199099222,0.013366421063741049,0.0014508292078971863,0.49864572038253147,0.00474198073618166,0.002763761420889447,667.5
train,27,NoPain,Eda,1.995077242453893,1.153021976351738,0.4933666722693791,3.624683360258738,2.0185583432515464,2.3520812747689583,-0.006863705862391119,-1.6217748324076335,3.1313166879893592,1.1549124817053478,2.3338077465693154,0.6176357282483415,2.304878612359365,995.75
train,27,NoPain,Resp,-0.036479243310168386,0.04935553638885418,-0.12614833315213522,0.07833249882484476,-0.03960833267774433,0.0746749985749678,0.29031270928680897,-0.6397900482018789,0.20448083197697997,0.036340000573545694,0.06846220977604389,-0.3163900660120813,0.002352709231975799,511.8333333333333
train,27,NoPain,SpO2,98.02558199564616,1.8649202063679695,94.0,99.75,98.0,3.1666666666666665,-1.2031662210822105,7.7402279615402225,5.75,0.08333333333333333,98.0718542734782,0.01969863354080352,0.19101432710886002,0.4166666666666667
train,27,PainHand,Bvp,0.498450147608916,0.0022077857865951955,0.4911571989456813,0.5033568392197291,0.4986436888575554,0.0026788593580325446,-0.6628910005092621,0.7009631792704264,0.012199640274047852,0.0013347988327344258,0.4984550302227338,0.004429302699534308,0.0026632902251246073,650.6666666666666
train,27,PainHand,Eda,2.520098249117533,1.1449946748713653,1.0537416661779087,4.064499994119008,2.5127458373705545,2.2697604360679784,0.03609639315497285,-1.724590887626012,3.0107583279410997,1.1157541771729786,2.7999515334765115,0.47023810314074344,2.278328207631906,995.8333333333334
train,27,PainHand,Resp,-0.02469113589419673,0.06677629674474399,-0.15211500047977702,0.12371416591728727,-0.028707083486854874,0.09595583197854769,0.21293420406679311,-0.5988040169080099,0.2758291663970643,0.04654041832933823,0.09081217957039674,8.96120259249281,0.0023789621967201433,355.4166666666667
train,27,PainHand,SpO2,97.63841819763184,2.116416392227014,93.66666666666667,99.5,98.25,1.5,-0.7637886765666984,1.865140979940241,5.833333333333333,0.16666666666666666,97.68690935770671,0.021939525884243232,0.1721897559861342,0.25
train,27,PainArm,Bvp,0.49857549120982486,0.002255090648153176,0.49080223341782886,0.5037238796552023,0.4987582042813301,0.002738336722056071,-0.6234013785918554,0.6761773228645325,0.012921646237373352,0.0013660751283168793,0.49858060230811435,0.004523022290051499,0.0026739282572331526,657.4166666666666
train,27,PainArm,Eda,2.7111862699190774,1.1678567280371983,0.9909166569511095,4.3506249984105425,2.704704205195109,2.3192041739821434,-0.01353917441641291,-1.6279853185017903,3.359708341459433,1.1467041820287704,2.958370327949524,0.4334834854002245,2.309735417366028,994.6666666666666
train,27,PainArm,Resp,-0.02783215317564706,0.1253965673968196,-0.2973399969438712,0.24398083612322807,-0.03734708181582391,0.15519020806338327,0.0928510253628095,-0.10508516430854797,0.5413208330670992,0.06635916605591774,0.1417002516488234,4.802561761702738,0.0037960430490784347,310.25
train,27,PainArm,SpO2,88.7646656036377,10.5104432006677,75.66666666666667,99.58333333333333,93.75,20.833333333333332,-0.1214920108517011,-1.3854519923528035,23.916666666666668,1.8333333333333333,90.71679878234863,0.14467369509763736,0.8381063056488832,1.0
train,28,NoPain,Bvp,0.49843144913514453,0.005431150901131332,0.48516705135504407,0.5124813318252563,0.4979812453190486,0.007866340999801954,0.27672660117968917,-0.5205082694689432,0.0273142804702123,0.003909471134344737,0.4984620859225591,0.010897783164647824,0.0028671217345011732,623.4166666666666
train,28,NoPain,Eda,2.2475479940573373,1.029067153731982,0.9382250023384889,3.579674998919169,2.279858350753784,2.1391104222711874,-0.02042324373420949,-1.8630237480004628,2.6414499965806804,1.0214791943629582,2.497508962949117,0.5106767747701054,2.0536957681179047,996.6666666666666
train,28,NoPain,Resp,-0.028766867394248646,0.20549828931689262,-0.42130499705672264,0.38584333285689354,-0.05582583323121071,0.2816556252461548,0.34608327100674313,-0.48723868529001874,0.8071483299136162,0.12092958173404138,0.21312108325461546,2.205587897374418,0.005439784183787803,167.58333333333334
train,28,NoPain,SpO2,99.99050013224284,0.038640434543291725,99.83333333333333,100.0,100.0,0.0,-3.827313184738159,12.67363452911377,0.16666666666666666,0.0,99.99058977762859,0.0003868453429850171,0.005270460620522499,0.0
train,28,PainArm,Bvp,0.4975315233071645,0.004720322516125937,0.48527655253807706,0.5105883081754049,0.4970601449410121,0.006446082144975662,0.3220320517818133,-0.2860491673151652,0.02531175563732783,0.0031815916299819946,0.4975542103250821,0.009487276916047092,0.002788810699712485,619.0833333333334
train,28,PainArm,Eda,2.307783603668213,1.07999491194884,0.8072249988714854,3.8088416258494058,2.3087666829427085,2.11753952751557,-0.014868610160192475,-1.6835310757160187,3.0016166269779205,0.996204137802124,2.5780510306358337,0.5422270288718684,2.1325857043266296,996.8333333333334
train,28,PainArm,Resp,-0.01658143335953355,0.205081757158041,-0.4089966726799806,0.42279834176103276,-0.05636791745200753,0.2847668760223314,0.3154866440842549,-0.37916507323582965,0.8317950144410133,0.11704249866306782,0.21319372455279031,-4.574551340555428,0.0054415817915772395,164.5
train,28,PainArm,SpO2,100.0,0.0,100.0,100.0,100.0,0.0,,,0.0,0.0,100.0,0.0,0.0,0.0
train,28,PainHand,Bvp,0.4974563593665759,0.004717711708508432,0.4853717063864072,0.5105912635723749,0.4969374214609464,0.006326292331020038,0.35685482372840244,-0.22338094313939413,0.025219557185967762,0.0031099716822306314,0.49747897684574127,0.009483988909655228,0.0027727241589066884,624.0833333333334
train,28,PainHand,Eda,1.9488526036341984,1.0138088315725327,0.5935999937355518,3.2731499870618186,1.9796708226203918,2.1147041818718813,-0.01339391180469344,-1.773726483186086,2.6795499933262668,1.009950081507365,2.229737013578415,0.6179228024770448,2.014033704996109,996.3333333333334
train,28,PainHand,Resp,-0.004133101009453337,0.14229942485690117,-0.22032083136339983,0.31391500184933346,-0.04280958332431813,0.21001499980532876,0.6961009831478199,-0.48827144503593445,0.5342358332127333,0.0815095833192269,0.1518287161986033,-7.7976048863859155,0.0040830001623059315,227.66666666666666
train,28,PainHand,SpO2,100.0,0.0,100.0,100.0,100.0,0.0,,,0.0,0.0,100.0,0.0,0.0,0.0
train,29,NoPain,Bvp,0.498615562915802,0.004534073562050859,0.4865749403834343,0.5140407234430313,0.4982169245680173,0.0052971454958120985,0.2643529249277587,0.508048415184021,0.027465783059597015,0.0025124127666155496,0.49864480644464493,0.009095906155807975,0.0024192865433481834,637.25
train,29,NoPain,Eda,5.963775793711345,0.9448333034912745,4.700275023778279,7.206566611925761,5.986037453015645,1.8816957920789719,-0.00359299728491654,-1.8076871534188588,2.5062915881474814,0.9120832681655884,6.041826327641805,0.16296637381364304,1.877437601486842,997.5
train,29,NoPain,Resp,0.0017153026225666206,0.2245864781240622,-0.27999166771769524,0.5086175029476484,-0.08968250220641494,0.32233583422688145,0.8867177069187164,-0.33642340699831647,0.7886091706653436,0.10391874549289544,0.22893265138069788,6.942632823149979,0.004146471891241769,156.08333333333334
train,29,NoPain,SpO2,84.50683307647705,3.9392541150252023,79.75,89.33333333333333,84.58333333333333,8.5,0.09556150746842225,-0.31886009375254315,9.583333333333334,1.75,84.73272800445557,0.05445408816904023,0.3541149655357003,1.1666666666666667
train,29,PainHand,Bvp,0.49845394492149353,0.0023309472987117865,0.49141333003838855,0.5046189228693644,0.49836153040329617,0.0031852113703886666,-0.03382449333245555,-0.118674635887146,0.013205592830975851,0.0015526749193668365,0.4984595278898875,0.004677423370096166,0.0018464635068085045,660.9166666666666
train,29,PainHand,Eda,10.11886235078176,1.6235906581083934,7.058750073115031,12.821900049845377,10.211174805959066,2.6672978500525155,-0.06734669705231984,-0.9829436540603638,5.763149976730347,1.302091618378957,10.258917570114136,0.15348749363163644,1.6904884378115337,994.5833333333334
train,29,PainHand,Resp,-0.0073607139078148975,0.21478712496658167,-0.4013675010452668,0.5485924954215685,-0.04869333258830011,0.21494124976015883,0.6909860397378603,0.5379311641057333,0.9499599964668354,0.08876041571299235,0.21853788817922273,3005.22151492877,0.003939286281820387,131.08333333333334
train,29,PainHand,SpO2,71.9120823542277,13.629641483227411,50.75,86.41666666666667,71.0,22.166666666666668,-0.610451682160298,0.8492091794808706,35.666666666666664,3.1666666666666665,75.20815245310466,0.26289447004778593,1.2406849923233192,1.25
train,29,PainArm,Bvp,0.4989551454782486,0.002110805915435776,0.4930502424637477,0.5045343687136968,0.49888036648432416,0.0028562614073355994,-0.014934799013038477,-0.23387795686721802,0.011484126249949137,0.0014111101627349854,0.49895964314540225,0.004230803557917591,0.0019410480211566512,666.1666666666666
train,29,PainArm,Eda,9.440822839736938,0.9514611512422562,7.775566657384236,10.934133291244507,9.432833313941956,1.7480873465538025,-0.06230498206180831,-1.397632211446762,3.15856663386027,0.7890707850456238,9.489790121714273,0.10307486828490219,1.7303459246953328,996.0833333333334
train,29,PainArm,Resp,0.012469471170334145,0.20246746142705283,-0.29254917055368423,0.5079808334509531,-0.03984833337017335,0.2573975025055309,0.7709478493779898,0.15578546126683554,0.8005300040046374,0.11310041726877292,0.2083724228044351,-10.777146757195608,0.0042066268700485425,130.66666666666666
train,29,PainArm,SpO2,74.31891663869222,5.010787084698677,66.25,81.41666666666667,74.0,8.75,-0.1520657925443216,-0.5214641419324008,15.166666666666666,1.6666666666666667,74.59239260355632,0.07152220418066976,0.4044363871216774,1.0833333333333333
train,30,NoPain,Bvp,0.499007744093736,0.007648890760416786,0.4818432306249936,0.5181044638156891,0.49847768743832904,0.012195571636160215,0.23834615076581636,-0.7512621084849039,0.03626123319069544,0.006062113990386327,0.49906835208336514,0.015325420256650636,0.0030008379447584352,616.5
train,30,NoPain,Eda,2.67914671699206,1.026432101925214,1.3213833272457123,4.0780583421389265,2.750900020202001,2.0308458283543587,-0.06450299103744328,-1.692995657523473,2.7566750148932138,0.9735124955574671,2.892734189828237,0.4058884612594345,2.0407611678044,994.3333333333334
train,30,NoPain,Resp,-0.027547217895820115,0.14882495750983557,-0.3016275006035964,0.33113500103354454,-0.04157875066933533,0.17535791539800508,0.48110485915094614,0.035738607247670494,0.6327625016371409,0.08420874923467636,0.16181225143373013,-5.739673309079103,0.0036808117292821407,265.8333333333333
train,30,NoPain,SpO2,99.42566680908203,0.9707494874795278,97.58333333333333,100.0,99.91666666666667,0.9166666666666666,-1.6440149664878845,1.1292522192001342,2.4166666666666665,0.08333333333333333,99.44118881225586,0.009907141918852287,0.08138271483282249,0.08333333333333333
train,30,PainArm,Bvp,0.49896302819252014,0.006503137527033687,0.4832670787970225,0.5152274916569392,0.4985422467192014,0.00998947893579801,0.18646037966633836,-0.6571697990099589,0.03196041285991669,0.004965477933486302,0.49900831530491513,0.01303641817424414,0.002850168151780963,630.3333333333334
train,30,PainArm,Eda,3.418794810771942,1.0565903335809708,1.9753500173489253,4.839891632397969,3.3875333865483603,2.0683812648057938,-0.014862395561067387,-1.486166258653005,2.864541615049044,1.0148874819278717,3.5975303848584494,0.3221558492742776,2.097806269923846,995.0833333333334
train,30,PainArm,Resp,-0.009086748614208773,0.061423219119509063,-0.12803166708908975,0.12582916455964246,-0.009622499647472674,0.09268166642868891,0.09723280339191358,-0.6339651048183441,0.25386083164873224,0.045787499441454806,0.07676516380161047,-7.243712082269977,0.002254278825906416,283.6666666666667
train,30,PainArm,SpO2,94.32008298238118,0.9486109366019567,91.25,94.83333333333333,94.66666666666667,0.6666666666666666,-1.5151572078466415,4.320007801055908,3.5833333333333335,0.0,94.34334214528401,0.01205702632075308,0.1065179891884327,0.08333333333333333
train,30,PainHand,Bvp,0.497353732585907,0.005674868666877349,0.48330072810252506,0.5117897987365723,0.496990626056989,0.008393405005335808,0.19741831089292342,-0.5721760392189026,0.02848907063404719,0.004166377087434133,0.4973873421549797,0.011412621841736553,0.002744957474836459,626.3333333333334
train,30,PainHand,Eda,3.596129059791565,1.0690309380491574,2.1207250157992044,5.063533345858256,3.6111374497413635,2.155002030233542,-0.04725735948886722,-1.6725621620814006,2.9428083300590515,1.049779196580251,3.768004814783732,0.3032792786986111,2.1236357390880585,995.8333333333334
train,30,PainHand,Resp,-0.0028946001936371126,0.06308890413492918,-0.12753583025187254,0.13619583286345005,-0.00791791669325903,0.09332416643640802,0.12096909619867802,-0.5716849068800608,0.2637316631153226,0.04514375034098824,0.07402986288070679,-2.677812653586658,0.002302696695551276,265.4166666666667
train,30,PainHand,SpO2,97.95316696166992,2.764682543774446,93.75,99.91666666666667,99.75,5.916666666666667,-1.4653486950056893,2.264216184616089,6.166666666666667,0.08333333333333333,98.11077626546223,0.029866031952104976,0.2626406078537305,0.3333333333333333
train,34,NoPain,Bvp,0.49854637682437897,0.002738029482619216,0.4900249093770981,0.5050337960322698,0.49862754096587497,0.0037146241714557013,-0.3204834734400113,0.04142232735951742,0.015008886655171713,0.001860036204258601,0.49855399628480274,0.005491946074961007,0.0027118499274365604,656.75
train,34,NoPain,Eda,2.241281047463417,0.8998792817195257,1.1364833290378253,3.527025024096171,2.2041166871786118,1.9276416534315406,0.038020650312925376,-1.780518780152003,2.390541695058346,0.9122416973114014,2.471248835325241,0.5900941831325981,1.793234298626582,996.6666666666666
train,34,NoPain,Resp,-0.002414619317278266,0.06922768335789442,-0.11970916499073307,0.12612583278678358,-0.0038187495277573666,0.11376958284381544,0.09899034257978201,-0.9251523315906525,0.24583499777751663,0.05258833368619283,0.08005510456860065,1.0366768068174648,0.001657900526576365,635.25
train,34,NoPain,SpO2,98.79150009155273,0.8340612451235453,97.41666666666667,99.5,99.25,1.5,-0.8855743341975741,-0.5852697955237495,2.0833333333333335,0.0,98.79905192057292,0.008538093543646628,0.08500190172344446,0.75
train,34,PainHand,Bvp,0.49822863191366196,0.0023100330921200416,0.4915148044625918,0.5039967546860377,0.49819737672805786,0.0030311010777950287,-0.1922096386551857,0.035796662171681724,0.012481950223445892,0.0015062528351942699,0.49823400874932605,0.0046366704299274685,0.002335556773080801,647.5833333333334
train,34,PainHand,Eda,6.012316624323527,1.1050894210735958,4.21914167702198,7.6555583874384565,6.13450841108958,1.959139496088028,-0.14301627552291998,-1.4914450943470001,3.436416710416476,0.886737455924352,6.133996685345967,0.20273507144604697,1.8912226259708405,996.75
train,34,PainHand,Resp,0.006689379311865196,0.08288878140350182,-0.12727416787917414,0.15121583454310894,0.0025329169778463743,0.1395674999075709,0.08238330793877442,-1.0656611323356628,0.2784900024222831,0.06346666564544041,0.090859975044926,7.78588354237293,0.0014898031561945875,466.4166666666667
train,34,PainHand,SpO2,93.3489990234375,2.675708788136641,90.25,97.5,92.75,5.083333333333333,-0.33015505596995354,-0.02611297369003296,7.25,0.4166666666666667,93.42316627502441,0.02978101420929743,0.22949120216071606,0.9166666666666666
train,34,PainArm,Bvp,0.4981667126218478,0.0023577045649290085,0.49083612610896427,0.503866990407308,0.4981399526198705,0.003065517172217369,-0.2235410325229168,0.09505428870519002,0.013030864298343658,0.0015157063802083333,0.4981723253925641,0.004733141763717542,0.002365215487467746,658.5
train,34,PainArm,Eda,5.755078881978989,1.4189405341943104,3.414408326148987,7.9467499653498335,5.811875015497208,2.6328145948549113,-0.07388707290131909,-1.3748111526171367,4.532341639200847,1.2183791448672612,5.949607004721959,0.26745347376197415,1.7792524298032124,993.6666666666666
train,34,PainArm,Resp,0.00690005999058485,0.0820805300027132,-0.14592416716429094,0.14401583404590687,0.0059266660052041216,0.12865499988644538,-0.019795469318826992,-0.8759505848089854,0.2899400012101978,0.05974333298703035,0.10134585201740265,-0.5317710388354856,0.001578585079793508,465.8333333333333
train,34,PainArm,SpO2,93.55891609191895,2.2140000412861505,91.08333333333333,97.33333333333333,93.25,3.3333333333333335,0.33909453451633453,-0.4605410857634111,6.25,0.4166666666666667,93.59185473124187,0.02376343660582293,0.1784204083184401,0.6666666666666666
train,36,NoPain,Bvp,0.4991106813152631,0.004934030817821622,0.48707522203524906,0.5112349987030029,0.4984564433495204,0.007180714358886083,0.32294469357778627,-0.5839784542719523,0.024159776667753857,0.0034419260919094086,0.4991355886061986,0.009883927005948449,0.0027185113285668194,629.25
train,36,NoPain,Eda,1.7502288619677226,1.0766191929578781,0.4278500061482191,3.192650020122528,1.7786125143369038,2.2458958324811342,0.0018977295088310104,-1.8175458212693532,2.764800013974309,1.1216541926066081,2.06677516301473,0.6376525302289788,2.1526843508084617,996.6666666666666
train,36,NoPain,Resp,-0.057402150239795446,0.09607535849014918,-0.18853666633367538,0.1444783334930738,-0.09320416798194249,0.16315187470172532,0.6575407385826111,-0.9411785701910654,0.33301499982674915,0.055362081776062645,0.11444111416737239,-2.206545298533755,0.003085007735838493,386.25
train,36,NoPain,SpO2,87.81258360544841,9.156647582848867,75.91666666666667,98.58333333333333,87.83333333333333,14.333333333333334,0.009926621615886689,0.26116093397140505,22.666666666666668,1.5,89.3514216740926,0.14000160303342649,0.7752405349165201,0.5
train,36,PainArm,Bvp,0.49757566799720127,0.0049090535612776875,0.4860397179921468,0.5113086998462677,0.4967262844244639,0.006916765744487445,0.4929953043659528,-0.3291180531183879,0.02526898185412089,0.00324317067861557,0.4976003219683965,0.00986670168558247,0.002663895740018537,627.1666666666666
train,36,PainArm,Eda,1.6133892238140106,0.9500270212690035,0.3285166701922814,2.9570417006810508,1.6221583584944408,1.9883416429317247,-0.01493143347518829,-1.7031967043876648,2.628525030488769,0.9881666749715805,1.897636075814565,0.6109911962439732,1.8964931815862656,995.9166666666666
train,36,PainArm,Resp,-0.050808337439472474,0.09034661017358303,-0.18102249999841055,0.16385333302120367,-0.08362416767825682,0.11852208271739073,0.893405000368754,-0.21552745501200357,0.3448758330196142,0.041287083023538194,0.1054444673160712,-2.4971567926659275,0.0030200404774708054,549.6666666666666
train,36,PainArm,SpO2,89.82224973042806,7.034912943840027,80.08333333333333,98.16666666666667,91.33333333333333,9.916666666666666,-0.13724430402119955,-0.22620844841003418,18.083333333333332,1.3333333333333333,90.25235112508138,0.08102226499342667,0.6028119499484698,0.5
train,36,PainHand,Bvp,0.4979705562194188,0.005181430218120416,0.48573390394449234,0.5122604419787725,0.4971405317385991,0.007231605549653371,0.4667371517668168,-0.36133404572804767,0.02652653803428014,0.003429806480805079,0.49799802899360657,0.010405131190309403,0.0027004866666781404,631.5833333333334
train,36,PainHand,Eda,1.4793608486652374,1.1455233544111252,0.1302750020598372,3.0110583702723184,1.5047750174999237,2.398666673982613,-0.003663742420030758,-1.8431203762690227,2.8807833682124815,1.1869833171367645,1.8802879750728607,0.8003557487831275,2.289654423793157,996.8333333333334
train,36,PainHand,Resp,-0.037275777819255985,0.08676477335393429,-0.14876583342750868,0.15287249845763048,-0.07155000014851491,0.13268750005712113,0.814060648282369,-0.6336436768372854,0.30163833188513917,0.04284416620309154,0.09552442654967308,-2.9714981020923577,0.002897915595288699,408.0833333333333
train,36,PainHand,SpO2,92.44016647338867,4.857717745006084,83.08333333333333,97.75,92.83333333333333,8.333333333333334,-1.1307076513767242,3.5128384629885354,14.666666666666666,1.5,92.62680689493816,0.054611620755443714,0.4849891423558195,0.75
