split,signal,subject,segment_id,segment_idx,raw_len,hash,dup_count
validation,SpO2,7,7_PainArm_8,8,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,7,7_PainHand_8,8,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,7,7_PainArm_10,10,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,7,7_PainHand_11,11,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,7,7_PainArm_12,12,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,7,7_PainHand_12,12,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,9,9_NoPain_6,6,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,9,9_PainArm_8,8,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,9,9_PainHand_11,11,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_1,1,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_2,2,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_3,3,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_4,4,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_5,5,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_7,7,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_8,8,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_9,9,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_NoPain_11,11,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_PainHand_2,2,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_PainHand_9,9,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_PainArm_9,9,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,19,19_PainHand_12,12,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_NoPain_1,1,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_NoPain_6,6,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_NoPain_7,7,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_NoPain_9,9,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_NoPain_10,10,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_NoPain_11,11,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_NoPain_12,12,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_2,2,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainArm_1,1,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_4,4,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_6,6,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_7,7,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainArm_4,4,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_8,8,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_9,9,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_10,10,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainArm_6,6,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainArm_10,10,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_11,11,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,35,35_PainHand_12,12,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_NoPain_5,5,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_NoPain_6,6,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_NoPain_7,7,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_NoPain_8,8,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_NoPain_11,11,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainArm_1,1,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainHand_2,2,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainArm_3,3,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainArm_6,6,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainHand_3,3,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainArm_8,8,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainHand_5,5,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainArm_10,10,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainHand_12,12,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,39,39_PainArm_12,12,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,62,62_NoPain_11,11,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,62,62_PainArm_1,1,1022,eaf2600a000ddef2a5c8c682ea7b354229150db9,72
validation,SpO2,7,7_PainArm_11,11,1022,90ebf4d320afb8a250a24297070adc8f7e4b7ade,8
validation,SpO2,9,9_NoPain_3,3,1022,90ebf4d320afb8a250a24297070adc8f7e4b7ade,8
validation,SpO2,9,9_NoPain_4,4,1022,90ebf4d320afb8a250a24297070adc8f7e4b7ade,8
validation,SpO2,9,9_NoPain_8,8,1022,90ebf4d320afb8a250a24297070adc8f7e4b7ade,8
validation,SpO2,9,9_NoPain_9,9,1022,90ebf4d320afb8a250a24297070adc8f7e4b7ade,8
validation,SpO2,9,9_PainArm_5,5,1022,90ebf4d320afb8a250a24297070adc8f7e4b7ade,8
validation,SpO2,35,35_NoPain_4,4,1022,90ebf4d320afb8a250a24297070adc8f7e4b7ade,8
validation,SpO2,35,35_PainHand_1,1,1022,90ebf4d320afb8a250a24297070adc8f7e4b7ade,8
validation,SpO2,9,9_PainArm_9,9,1022,d90e13ceb3a45c1f5e98a475363889a9f7edff97,2
validation,SpO2,9,9_PainHand_12,12,1022,d90e13ceb3a45c1f5e98a475363889a9f7edff97,2
validation,SpO2,10,10_NoPain_1,1,1022,ada67aefb9373fff9833081ff505eee3abe72df8,6
validation,SpO2,10,10_NoPain_2,2,1022,ada67aefb9373fff9833081ff505eee3abe72df8,6
validation,SpO2,10,10_NoPain_3,3,1022,ada67aefb9373fff9833081ff505eee3abe72df8,6
validation,SpO2,10,10_NoPain_6,6,1022,ada67aefb9373fff9833081ff505eee3abe72df8,6
validation,SpO2,10,10_NoPain_7,7,1022,ada67aefb9373fff9833081ff505eee3abe72df8,6
validation,SpO2,10,10_PainArm_10,10,1022,ada67aefb9373fff9833081ff505eee3abe72df8,6
validation,SpO2,10,10_PainArm_5,5,1022,fc8a33b85b2acd03b1cd38867ae59aafd5738b4c,2
validation,SpO2,65,65_NoPain_11,11,1022,fc8a33b85b2acd03b1cd38867ae59aafd5738b4c,2
validation,SpO2,35,35_PainArm_5,5,1022,69f2b91debcfedc12d7d126cb92b6547d36707e6,2
validation,SpO2,62,62_PainArm_2,2,1022,69f2b91debcfedc12d7d126cb92b6547d36707e6,2
validation,SpO2,40,40_NoPain_3,3,1022,166e237a1a6f3d01a82f800e7a35c863af8d6c1c,3
validation,SpO2,40,40_PainHand_9,9,1022,166e237a1a6f3d01a82f800e7a35c863af8d6c1c,3
validation,SpO2,40,40_PainHand_11,11,1022,166e237a1a6f3d01a82f800e7a35c863af8d6c1c,3
