subject,class,split,tsne1,tsne2
30,NoPain,train,50.46461,-17.562504
30,NoPain,train,31.059238,24.909386
30,NoPain,train,46.84563,-19.655527
30,NoPain,train,46.83084,-19.16007
30,NoPain,train,21.79102,21.868414
30,NoPain,train,45.02869,-19.858793
30,NoPain,train,50.552746,-17.975174
30,PainArm,train,36.594105,24.752901
30,PainArm,train,-60.548,9.533858
30,PainHand,train,36.35872,24.337643
30,PainHand,train,46.383442,-19.628847
30,PainArm,train,-40.958153,-14.540485
30,PainArm,train,49.381893,-18.700768
30,PainHand,train,46.20363,-19.49787
30,PainHand,train,-0.061688848,-28.074593
30,PainArm,train,49.039265,-18.392426
30,PainArm,train,48.53961,-19.008389
30,PainHand,train,50.754086,2.948821
30,PainHand,train,45.293095,-19.874737
30,PainArm,train,43.66123,-19.883352
30,PainArm,train,43.67746,-19.859993
30,PainHand,train,28.831537,24.710482
30,PainArm,train,44.111153,18.357267
30,PainArm,train,42.542664,-19.701893
30,PainHand,train,42.918667,-20.002222
30,PainHand,train,24.82691,23.504627
30,PainHand,train,46.758465,-19.165579
30,PainArm,train,41.269733,21.807718
30,PainHand,train,42.788963,-18.65862
30,PainHand,train,-8.166136,0.074238695
30,PainArm,train,42.94816,-19.655663
34,NoPain,train,50.423275,3.8392732
34,NoPain,train,45.994835,16.031477
34,NoPain,train,48.52616,10.533848
34,NoPain,train,48.55204,10.449994
34,NoPain,train,60.49353,-10.5052395
34,NoPain,train,45.03766,16.28131
34,NoPain,train,15.140111,-10.904638
34,NoPain,train,44.808872,17.395329
34,NoPain,train,21.480202,22.018513
34,NoPain,train,43.95503,19.183018
34,NoPain,train,48.04676,10.783294
34,NoPain,train,57.514362,-12.95832
34,PainHand,train,-12.575591,22.940575
34,PainHand,train,19.750715,18.531845
34,PainArm,train,26.310104,23.834633
34,PainArm,train,-6.0473833,0.6723911
34,PainHand,train,-5.8320146,-18.835157
34,PainHand,train,15.059932,3.6646886
34,PainArm,train,-9.316023,13.1638565
34,PainArm,train,-7.030259,-8.838117
34,PainHand,train,-32.30987,-9.604746
34,PainArm,train,-4.4564486,-25.339634
34,PainHand,train,-8.341083,-19.729277
34,PainArm,train,14.820433,11.6384115
34,PainArm,train,11.50358,-25.09966
34,PainHand,train,-7.9395223,8.271467
34,PainHand,train,15.656443,-1.0521609
34,PainHand,train,16.215387,-11.304207
34,PainArm,train,25.653448,23.516861
34,PainArm,train,-8.171687,-9.446019
34,PainHand,train,38.05243,22.710024
34,PainArm,train,27.055904,24.349442
34,PainArm,train,-8.054425,9.108122
34,PainHand,train,41.851265,20.541943
34,PainArm,train,-4.5166364,-23.601475
34,PainHand,train,2.8876812,-26.59254
36,NoPain,train,-40.11311,-14.544279
36,NoPain,train,55.997303,-14.072479
36,NoPain,train,46.667385,14.7498455
36,NoPain,train,33.489105,25.066093
36,NoPain,train,-8.490632,-2.569999
36,NoPain,train,-24.52797,22.88509
36,NoPain,train,44.41813,18.696878
36,NoPain,train,-59.764576,9.720228
36,NoPain,train,47.254234,13.932212
36,NoPain,train,-7.684503,5.6031284
36,NoPain,train,-46.513283,-11.277664
36,NoPain,train,-7.8150597,4.754067
36,PainArm,train,-53.432026,4.41455
36,PainArm,train,-8.453723,0.62827337
36,PainHand,train,49.861313,5.323323
36,PainHand,train,14.766681,11.430388
36,PainArm,train,57.116882,-12.972374
36,PainArm,train,13.893134,3.5418806
36,PainArm,train,-26.580797,21.435411
36,PainArm,train,56.246372,-13.975664
36,PainHand,train,-21.804773,24.329073
36,PainArm,train,14.087687,-3.2924235
36,PainArm,train,14.315519,-8.78725
36,PainHand,train,50.39207,3.8682988
36,PainHand,train,-1.8152351,-27.977509
36,PainHand,train,-30.352226,-7.3602085
36,PainArm,train,-34.77785,-13.4882345
36,PainHand,train,-8.504954,-3.7486687
36,PainHand,train,-22.881092,23.913242
36,PainHand,train,46.930553,14.480755
36,PainHand,train,21.790524,22.301178
36,PainHand,train,44.826157,18.038109
36,PainArm,train,-1.6753007,-28.146843
36,PainArm,train,-30.003307,2.556047
36,PainHand,train,-48.87747,-7.798781
36,PainArm,train,-7.518177,7.327824
37,NoPain,train,14.266773,-9.299309
37,NoPain,train,12.319839,-23.6924
37,NoPain,train,10.947068,-25.75588
37,NoPain,train,14.194481,-14.040981
37,NoPain,train,14.19737,-4.4576488
37,NoPain,train,14.160262,1.6988952
37,NoPain,train,16.108892,15.005618
37,NoPain,train,14.1875515,-14.037383
37,NoPain,train,14.432368,10.790754
37,NoPain,train,14.191626,-2.3784158
37,NoPain,train,14.033951,9.410446
37,NoPain,train,14.111893,9.880574
37,PainArm,train,14.188267,-14.03784
37,PainArm,train,-0.7186599,-28.311813
37,PainHand,train,15.056825,-17.523232
37,PainHand,train,14.159926,1.6985749
37,PainArm,train,14.147389,-0.4474383
37,PainArm,train,14.135694,-13.928109
37,PainHand,train,13.584224,7.700443
37,PainHand,train,14.223029,0.33148065
37,PainArm,train,14.355917,10.283977
37,PainArm,train,14.59097,11.34309
37,PainHand,train,15.203236,13.186911
37,PainHand,train,14.086809,-3.4841647
37,PainArm,train,14.152507,-6.653609
37,PainArm,train,14.617524,10.858151
37,PainHand,train,14.239591,10.10542
37,PainArm,train,15.892371,14.645614
37,PainArm,train,14.343205,-12.085435
37,PainHand,train,21.989128,22.4349
37,PainHand,train,15.592848,14.2063055
37,PainHand,train,27.764484,24.664488
37,PainArm,train,14.484623,10.418419
37,PainHand,train,14.985881,12.533745
37,PainHand,train,18.878273,19.130234
37,PainArm,train,21.487001,21.981686
41,NoPain,train,-52.164642,1.0037374
41,NoPain,train,-53.45013,4.4529247
41,NoPain,train,-52.85906,3.2685287
41,NoPain,train,-52.68903,2.3389127
41,NoPain,train,-56.369293,7.8051395
41,NoPain,train,-54.74265,5.9849267
41,NoPain,train,-8.014453,14.47021
41,NoPain,train,18.663301,18.653616
41,NoPain,train,-50.920574,-2.8446665
41,NoPain,train,-52.01655,-0.14029393
41,NoPain,train,-26.702057,20.967424
41,NoPain,train,-29.876099,0.73475736
41,PainHand,train,-40.718796,-15.349547
41,PainHand,train,-52.357407,1.5159205
41,PainArm,train,-49.316902,-6.789175
41,PainArm,train,-49.882137,-5.5986266
41,PainHand,train,-47.322304,-10.534714
41,PainHand,train,-55.21605,6.5986238
41,PainArm,train,-58.799534,9.559
41,PainHand,train,-49.71086,-5.818871
41,PainHand,train,-54.523224,5.5314384
41,PainHand,train,-52.201035,1.0863582
41,PainArm,train,-49.657097,-5.693851
41,PainHand,train,-50.902725,-2.8991501
41,PainHand,train,14.653502,-3.592499
41,PainArm,train,-46.165783,-11.548065
41,PainHand,train,10.35587,-25.49628
41,PainArm,train,-51.8704,0.10401951
41,PainArm,train,-8.25922,-20.288282
41,PainArm,train,-70.68416,3.4143474
41,PainArm,train,-19.141708,24.797543
41,PainArm,train,14.172278,3.9152286
41,PainArm,train,-49.30455,-6.550658
41,PainHand,train,-27.698889,19.804647
41,PainHand,train,-29.48836,2.2226472
41,PainArm,train,-40.352142,-14.921953
42,NoPain,train,-58.74178,9.527899
42,NoPain,train,-67.39279,7.0365624
42,NoPain,train,-68.10655,6.4823866
42,NoPain,train,-69.14309,5.5306354
42,NoPain,train,-69.62233,5.037764
42,NoPain,train,-53.286198,3.4376762
42,NoPain,train,-51.891945,0.26807833
42,NoPain,train,-21.632269,24.419092
42,NoPain,train,-51.981388,-0.39963746
42,NoPain,train,-46.349728,-11.637946
42,NoPain,train,-63.290047,9.471663
42,NoPain,train,-42.413185,-14.263044
42,PainArm,train,-69.62188,5.038804
42,PainArm,train,-56.13228,7.599177
42,PainHand,train,-68.394165,6.2309
42,PainHand,train,-66.97814,7.331261
42,PainArm,train,-53.750862,4.151006
42,PainArm,train,-63.703053,9.267501
42,PainHand,train,-61.854782,9.506017
42,PainHand,train,-69.1322,5.5406656
42,PainArm,train,-66.62617,7.5677047
42,PainArm,train,-64.05246,9.0598345
42,PainHand,train,-66.388115,7.720249
42,PainHand,train,-49.621902,-6.7069254
42,PainArm,train,-28.863585,1.4409722
42,PainArm,train,-45.572567,-12.276799
42,PainHand,train,-46.969124,-10.748044
42,PainArm,train,-46.48702,-11.619208
42,PainArm,train,-42.06167,-14.595891
42,PainHand,train,-47.75583,-9.711369
42,PainHand,train,-53.765488,4.1829453
42,PainHand,train,-40.793747,-14.53058
42,PainArm,train,-48.400448,-8.811661
42,PainHand,train,-45.94578,-11.773975
42,PainHand,train,-30.17895,-5.882697
42,PainArm,train,-63.098778,9.485253
43,NoPain,train,19.54742,12.241947
43,NoPain,train,19.382868,12.040551
43,NoPain,train,22.710423,18.864664
43,NoPain,train,31.354498,21.467604
43,NoPain,train,32.555454,22.133923
43,NoPain,train,22.862768,18.512877
43,NoPain,train,39.590504,16.752924
43,NoPain,train,39.001637,-8.069504
43,NoPain,train,43.439503,7.9053254
43,NoPain,train,19.342655,12.125197
43,NoPain,train,-9.699734,6.624609
43,NoPain,train,18.339764,4.758968
43,PainHand,train,19.205313,6.155408
43,PainHand,train,41.595264,14.088601
43,PainArm,train,18.292597,-6.617808
43,PainArm,train,33.030525,19.70838
43,PainHand,train,18.622444,-8.031561
43,PainHand,train,18.320812,4.8491077
43,PainArm,train,-12.479649,19.083887
43,PainArm,train,-10.234519,11.761479
43,PainHand,train,31.835218,20.126318
43,PainArm,train,6.477579,-23.514376
43,PainHand,train,18.736526,5.7700047
43,PainArm,train,38.393253,17.084187
43,PainArm,train,-1.6763453,-23.373112
43,PainHand,train,39.061398,-7.9662714
43,PainHand,train,18.737385,5.5559173
43,PainHand,train,-10.204414,11.843175
43,PainArm,train,23.154358,18.613482
43,PainArm,train,-46.67764,-12.347924
43,PainHand,train,20.163933,12.1136465
43,PainArm,train,19.923697,12.2250805
43,PainArm,train,-1.3441086,-23.417225
43,PainHand,train,39.10162,-7.8633842
43,PainArm,train,19.15616,-5.2502904
43,PainHand,train,-18.973013,26.581656
44,NoPain,train,38.074326,24.478193
44,NoPain,train,48.508816,10.222011
44,NoPain,train,58.818127,-12.030614
44,NoPain,train,48.040222,11.834498
44,NoPain,train,49.219505,7.8132424
44,NoPain,train,10.994207,-25.523354
44,NoPain,train,-8.945908,-7.050788
44,NoPain,train,14.32742,0.31313488
44,NoPain,train,-3.954087,-26.655703
44,NoPain,train,-8.147718,15.853272
44,NoPain,train,-1.5003285,-28.087847
44,NoPain,train,11.817045,-24.515265
44,PainArm,train,49.585938,6.738841
44,PainArm,train,33.033356,25.13009
44,PainHand,train,14.48038,-11.637777
44,PainHand,train,13.899221,7.687887
44,PainArm,train,14.313438,0.87538105
44,PainArm,train,-6.948384,-24.112879
44,PainArm,train,8.995009,-26.903996
44,PainArm,train,-7.7026443,7.86709
44,PainHand,train,-7.9321074,-21.607481
44,PainArm,train,14.323,-5.3617625
44,PainArm,train,-9.607838,-10.08592
44,PainHand,train,-2.7842145,-27.32788
44,PainHand,train,-8.504213,-3.8889887
44,PainHand,train,-5.595833,-25.438215
44,PainArm,train,-9.037042,-7.821099
44,PainHand,train,-8.491191,-4.3599567
44,PainHand,train,-6.2841673,-24.599262
44,PainHand,train,-8.885646,-17.80767
44,PainArm,train,-8.107666,-20.98749
44,PainHand,train,-10.565312,20.852589
44,PainArm,train,-7.6702175,7.5066853
44,PainArm,train,-8.599749,-4.634897
44,PainHand,train,-8.764255,17.599314
44,PainHand,train,-9.657475,-12.2050495
45,NoPain,train,38.571255,16.857956
45,NoPain,train,41.326912,14.36159
45,NoPain,train,30.995173,20.266602
45,NoPain,train,32.680386,20.159859
45,NoPain,train,30.661915,20.388018
45,NoPain,train,43.747543,8.76533
45,NoPain,train,24.194101,19.707994
45,NoPain,train,24.266731,20.09113
45,NoPain,train,30.227324,20.842314
45,NoPain,train,31.333979,20.535349
45,NoPain,train,39.038742,-8.008996
45,NoPain,train,24.623629,19.938654
45,PainHand,train,24.011646,18.884163
45,PainHand,train,25.146376,19.75419
45,PainArm,train,22.924646,18.509573
45,PainArm,train,30.899605,19.417088
45,PainHand,train,37.710896,17.249292
45,PainHand,train,38.650932,16.92221
45,PainArm,train,33.24409,20.18469
45,PainHand,train,39.12555,16.419353
45,PainHand,train,18.724854,-6.792594
45,PainHand,train,30.157187,20.443066
45,PainArm,train,39.06412,17.056238
45,PainHand,train,20.307287,12.480766
45,PainHand,train,39.05225,16.735008
45,PainArm,train,31.339819,19.319403
45,PainHand,train,40.012985,15.77401
45,PainArm,train,42.690453,14.451497
45,PainArm,train,41.210743,14.468804
45,PainArm,train,31.280415,20.758017
45,PainArm,train,39.160397,15.375587
45,PainArm,train,32.903397,19.952675
45,PainArm,train,43.267498,7.5125813
45,PainHand,train,41.1989,14.344181
45,PainHand,train,39.07212,16.859241
45,PainArm,train,33.243706,19.689808
46,NoPain,train,-30.151876,0.62590814
46,NoPain,train,-29.977299,3.5042334
46,NoPain,train,-30.179214,1.2248454
46,NoPain,train,-29.979269,-5.4414854
46,NoPain,train,-30.014288,-5.8736
46,NoPain,train,-35.01634,-13.606086
46,NoPain,train,-9.68651,-13.387377
46,NoPain,train,-8.721769,-5.0456247
46,NoPain,train,-11.501314,22.08723
46,NoPain,train,-9.044679,-7.249234
46,NoPain,train,-9.643328,-9.811006
46,NoPain,train,12.634694,-23.00611
46,PainArm,train,-33.298306,-12.427879
46,PainArm,train,-30.173393,-6.457883
46,PainHand,train,-29.863733,4.206623
46,PainHand,train,-41.816437,-14.290338
46,PainArm,train,-30.636822,-8.480232
46,PainArm,train,-31.76028,-10.437331
46,PainHand,train,-29.929874,3.551337
46,PainHand,train,-27.165375,20.724024
46,PainArm,train,-27.307585,20.589277
46,PainArm,train,-7.675594,8.84937
46,PainHand,train,-9.716259,-11.720243
46,PainHand,train,-8.796615,-18.659246
46,PainArm,train,11.722182,-24.774374
46,PainArm,train,12.165873,-23.83324
46,PainHand,train,-6.96175,-24.357183
46,PainArm,train,-9.5858555,-13.826976
46,PainArm,train,-6.2108355,-25.318998
46,PainHand,train,-8.736069,-0.9186912
46,PainHand,train,-9.654294,-10.393845
46,PainHand,train,-29.882462,2.7522624
46,PainArm,train,-48.67795,-8.234532
46,PainHand,train,26.23964,24.296413
46,PainHand,train,15.462779,13.373581
46,PainArm,train,29.843613,25.208967
47,NoPain,train,14.39622,-2.6465385
47,NoPain,train,46.837456,13.843667
47,NoPain,train,22.974134,22.658825
47,NoPain,train,38.03855,23.998413
47,NoPain,train,43.470177,19.515705
47,NoPain,train,20.398075,20.121641
47,NoPain,train,-4.653163,-24.063786
47,NoPain,train,14.856426,-9.941301
47,NoPain,train,31.717745,24.24674
47,NoPain,train,41.382885,21.294876
47,NoPain,train,-8.994972,-10.852889
47,NoPain,train,19.218817,18.670116
47,PainArm,train,-8.676965,-5.8433776
47,PainArm,train,26.98245,24.058361
47,PainHand,train,37.37062,23.127052
47,PainHand,train,14.740377,-15.089794
47,PainArm,train,-5.4818635,-24.274008
47,PainArm,train,-4.8227654,-23.376461
47,PainArm,train,17.193256,13.657606
47,PainArm,train,-14.148447,23.987946
47,PainHand,train,7.0981045,-26.7927
47,PainArm,train,-10.526059,20.077724
47,PainArm,train,-53.87567,4.8106637
47,PainHand,train,15.611276,-9.577544
47,PainHand,train,30.952913,24.509743
47,PainHand,train,-8.153885,6.665682
47,PainArm,train,-8.983199,14.802233
47,PainHand,train,-32.424385,-8.546245
47,PainHand,train,-52.505684,1.9350631
47,PainHand,train,7.592433,-25.554583
47,PainHand,train,-14.159614,24.51078
47,PainHand,train,-28.598318,3.7798553
47,PainArm,train,-8.5046625,5.894748
47,PainArm,train,-7.9030995,-18.871542
47,PainHand,train,-8.214331,-17.677734
47,PainArm,train,-20.459639,24.99703
48,NoPain,train,14.999413,2.8716784
48,NoPain,train,14.448168,-16.794086
48,NoPain,train,14.847573,1.8767434
48,NoPain,train,14.727693,-6.4017644
48,NoPain,train,14.567645,-4.5585837
48,NoPain,train,14.623625,-4.9514065
48,NoPain,train,14.58843,-2.9838805
48,NoPain,train,14.691086,0.46568486
48,NoPain,train,19.79809,19.566694
48,NoPain,train,14.383539,3.3689423
48,NoPain,train,-15.782853,24.75016
48,NoPain,train,15.8818245,13.057052
48,PainHand,train,16.484472,-9.395753
48,PainHand,train,15.147014,-10.66291
48,PainArm,train,14.918532,-1.1411269
48,PainArm,train,18.782057,14.147149
48,PainHand,train,21.778107,20.756287
48,PainHand,train,14.884572,2.310562
48,PainArm,train,14.727674,2.775518
48,PainHand,train,19.293646,17.777231
48,PainHand,train,14.535365,-16.231413
48,PainHand,train,15.567539,12.099091
48,PainArm,train,18.395948,17.45531
48,PainHand,train,15.957632,12.039718
48,PainHand,train,14.514925,7.591753
48,PainArm,train,15.05967,7.3991036
48,PainHand,train,14.823082,-4.669374
48,PainArm,train,18.325373,17.482405
48,PainArm,train,15.5713,3.5860336
48,PainArm,train,14.852795,-3.0569668
48,PainArm,train,15.130036,3.863184
48,PainArm,train,5.025049,-27.607729
48,PainArm,train,14.901082,-6.2571073
48,PainHand,train,15.031472,-9.496775
48,PainHand,train,14.843321,-15.841747
48,PainArm,train,15.371743,-9.558246
49,NoPain,train,-54.93824,6.2606215
49,NoPain,train,-47.377106,-10.023373
49,NoPain,train,-29.386118,16.257263
49,NoPain,train,-29.396193,16.217419
49,NoPain,train,-30.98217,-8.854511
49,NoPain,train,-13.015,23.197865
49,NoPain,train,-18.905972,24.758425
49,NoPain,train,12.77036,-21.779646
49,NoPain,train,-14.610218,23.849936
49,NoPain,train,-6.1398077,-24.996754
49,NoPain,train,-9.144103,-9.540383
49,NoPain,train,-13.849611,23.590393
49,PainArm,train,-34.53591,-13.179134
49,PainArm,train,-29.650833,-1.8277555
49,PainHand,train,-47.066395,-10.921185
49,PainHand,train,-8.250083,7.6620007
49,PainArm,train,-33.507812,-12.068677
49,PainArm,train,-8.920254,15.793036
49,PainHand,train,-13.148608,23.284866
49,PainHand,train,-56.07963,7.5315876
49,PainArm,train,-5.1053424,-24.500761
49,PainArm,train,-8.168386,4.9062543
49,PainHand,train,-11.186318,21.46497
49,PainHand,train,-30.34266,-4.7392397
49,PainArm,train,-31.117558,-7.955325
49,PainArm,train,-25.662216,22.020046
49,PainHand,train,-36.45584,-14.029037
49,PainArm,train,-9.281282,-13.060156
49,PainArm,train,-9.383879,-13.054432
49,PainHand,train,-9.586779,18.70965
49,PainHand,train,-30.8074,-7.709418
49,PainHand,train,-7.857261,10.576888
49,PainArm,train,-2.3366623,-27.633097
49,PainHand,train,-14.984621,23.925816
49,PainHand,train,-8.247113,16.211304
49,PainArm,train,-8.227566,15.99886
52,NoPain,train,-9.905811,-10.9406595
52,NoPain,train,-8.843121,-18.881454
52,NoPain,train,-9.796096,-11.80195
52,NoPain,train,-9.61912,-10.9758
52,NoPain,train,-9.24495,-7.4445868
52,NoPain,train,38.726387,24.066416
52,NoPain,train,-1.9145389,-27.768497
52,NoPain,train,-6.2342844,-25.902998
52,NoPain,train,14.276352,-0.69902676
52,NoPain,train,-7.531048,7.108611
52,NoPain,train,-8.099719,14.79446
52,NoPain,train,-9.563031,-10.975913
52,PainArm,train,-8.53577,0.654693
52,PainArm,train,-9.414624,19.019047
52,PainHand,train,-7.89854,14.747598
52,PainHand,train,-8.943592,-5.9297967
52,PainArm,train,-7.710934,5.361754
52,PainArm,train,-7.4734087,6.3922844
52,PainHand,train,-7.687466,8.219917
52,PainHand,train,-8.356732,1.6171303
52,PainArm,train,-8.402637,15.36171
52,PainArm,train,-8.485627,-1.4764686
52,PainHand,train,-8.383535,-20.152514
52,PainHand,train,-8.11726,3.1796744
52,PainArm,train,-9.168601,16.881784
52,PainArm,train,-8.419893,-3.2360187
52,PainHand,train,-8.831299,-6.951545
52,PainArm,train,23.671875,23.14376
52,PainArm,train,-8.600684,16.994404
52,PainHand,train,14.486199,-3.942853
52,PainHand,train,48.033577,11.332696
52,PainHand,train,43.050053,20.180134
52,PainArm,train,14.938425,-17.922321
52,PainHand,train,39.370537,23.608418
52,PainHand,train,9.294988,-27.101805
52,PainArm,train,5.5764713,-28.00518
53,NoPain,train,-7.725269,9.075968
53,NoPain,train,-8.236449,15.923643
53,NoPain,train,-8.750397,17.497488
53,NoPain,train,-7.9713407,14.053699
53,NoPain,train,-7.8138657,12.880362
53,NoPain,train,-8.370858,16.841537
53,NoPain,train,-10.176024,20.51632
53,NoPain,train,-9.119833,17.199335
53,NoPain,train,-30.042713,-1.4329598
53,NoPain,train,-17.70098,24.892729
53,NoPain,train,-8.011206,15.513904
53,NoPain,train,-8.874966,16.66624
53,PainHand,train,-25.776897,21.845657
53,PainHand,train,-8.058405,12.829017
53,PainArm,train,-17.362246,25.071777
53,PainArm,train,-28.931503,0.9068142
53,PainHand,train,-27.672506,18.602596
53,PainHand,train,-25.027079,22.640465
53,PainArm,train,-29.316408,0.44671595
53,PainArm,train,-28.355013,18.202183
53,PainHand,train,-16.964884,24.835526
53,PainArm,train,-8.615505,16.758871
53,PainHand,train,-21.583641,24.484348
53,PainArm,train,-18.047237,24.845467
53,PainArm,train,-17.653086,24.71115
53,PainHand,train,-28.008308,19.565756
53,PainHand,train,-27.72751,19.456722
53,PainHand,train,-29.498621,3.1857402
53,PainArm,train,-23.67956,23.53794
53,PainArm,train,-29.404694,0.9187432
53,PainHand,train,-17.08837,24.719282
53,PainArm,train,-15.961817,24.61712
53,PainArm,train,-30.773365,-8.513122
53,PainHand,train,-28.01212,19.723793
53,PainArm,train,-33.852062,-12.769815
53,PainHand,train,-29.41625,2.525972
55,NoPain,train,15.177253,-15.105354
55,NoPain,train,19.469114,18.07234
55,NoPain,train,17.581041,14.0865345
55,NoPain,train,6.6955,-26.42469
55,NoPain,train,40.52796,21.565493
55,NoPain,train,-4.805213,-23.376066
55,NoPain,train,-26.74257,20.105558
55,NoPain,train,-10.107068,19.050762
55,NoPain,train,-8.444126,6.148168
55,NoPain,train,15.740197,-12.874694
55,NoPain,train,21.250454,20.714235
55,NoPain,train,-8.084929,-5.601473
55,PainHand,train,8.591633,-24.74981
55,PainHand,train,15.329051,-0.832163
55,PainArm,train,17.485603,14.117581
55,PainArm,train,-7.43037,-19.54495
55,PainHand,train,-8.004935,-8.779681
55,PainHand,train,-5.577589,-22.139091
55,PainArm,train,15.785631,-7.1648602
55,PainHand,train,15.856176,-11.970709
55,PainHand,train,24.351381,22.212536
55,PainHand,train,17.9303,14.504062
55,PainArm,train,19.785742,18.45247
55,PainHand,train,-7.7550306,0.041474864
55,PainHand,train,-7.8001113,-1.2070973
55,PainArm,train,14.419407,-15.879467
55,PainHand,train,19.008608,17.32732
55,PainArm,train,15.353068,-1.3391571
55,PainArm,train,-8.4456005,12.818192
55,PainArm,train,14.172005,-16.491398
55,PainArm,train,-7.8475995,-0.7562255
55,PainArm,train,-17.249208,25.36589
55,PainArm,train,8.492859,-25.329689
55,PainHand,train,-8.460991,7.0524445
55,PainHand,train,15.128643,7.348574
55,PainArm,train,-10.489572,19.747871
56,NoPain,train,16.118717,13.598212
56,NoPain,train,31.905987,24.866993
56,NoPain,train,43.25671,-20.112185
56,NoPain,train,-12.436957,22.745031
56,NoPain,train,43.21376,-20.041704
56,NoPain,train,25.0227,23.500237
56,NoPain,train,-16.859863,25.063019
56,NoPain,train,32.7424,24.555323
56,NoPain,train,19.080542,18.598251
56,NoPain,train,14.601048,7.8402247
56,NoPain,train,10.830834,-24.133698
56,NoPain,train,40.725025,22.001194
56,PainArm,train,43.587185,-20.10475
56,PainArm,train,41.283863,21.392502
56,PainHand,train,46.425404,13.287527
56,PainHand,train,42.47806,-19.70081
56,PainArm,train,-24.492939,23.177862
56,PainArm,train,36.503296,23.954634
56,PainHand,train,14.71481,8.609931
56,PainHand,train,9.527688,-25.335669
56,PainArm,train,45.135273,16.328302
56,PainArm,train,14.711154,7.7548947
56,PainHand,train,42.57615,-19.7684
56,PainHand,train,-1.0090262,-27.23458
56,PainArm,train,11.983364,-22.601238
56,PainArm,train,-4.4086814,-24.631977
56,PainHand,train,-9.46156,18.03053
56,PainArm,train,36.905704,23.74278
56,PainArm,train,14.821452,-7.0168915
56,PainHand,train,-21.02395,24.7455
56,PainHand,train,-52.92456,2.4929976
56,PainHand,train,-45.39894,-12.413294
56,PainArm,train,43.369816,-19.703127
56,PainHand,train,-8.36585,-19.271622
56,PainHand,train,-40.83409,-14.904751
56,PainArm,train,-8.092241,-1.2756339
57,NoPain,train,58.17248,-12.519637
57,NoPain,train,57.364296,-13.465128
57,NoPain,train,58.29329,-12.704851
57,NoPain,train,57.92645,-13.037001
57,NoPain,train,57.76491,-13.114947
57,NoPain,train,43.015305,20.070667
57,NoPain,train,45.600124,16.453293
57,NoPain,train,49.228825,6.8590426
57,NoPain,train,52.003994,-17.380518
57,NoPain,train,48.860268,-14.85807
57,NoPain,train,22.617476,22.473745
57,NoPain,train,45.44035,16.74869
57,PainHand,train,40.168503,23.015388
57,PainHand,train,48.042595,10.1522
57,PainArm,train,48.041008,10.150801
57,PainArm,train,45.850525,-19.929123
57,PainHand,train,-64.41578,8.831297
57,PainHand,train,-28.307404,18.716692
57,PainArm,train,-24.939148,22.693209
57,PainArm,train,44.41612,-19.952702
57,PainHand,train,50.015484,4.333924
57,PainArm,train,46.361954,14.601662
57,PainHand,train,47.006344,13.453404
57,PainArm,train,43.696754,19.338549
57,PainArm,train,49.240997,-19.07967
57,PainHand,train,25.638166,23.926641
57,PainHand,train,-43.071384,-13.916655
57,PainHand,train,14.456689,-1.1204121
57,PainArm,train,21.953949,21.858
57,PainArm,train,-7.95452,11.855376
57,PainHand,train,19.110826,19.093847
57,PainArm,train,14.035724,7.959331
57,PainArm,train,14.088838,8.490175
57,PainHand,train,50.529675,3.4645853
57,PainArm,train,37.322075,24.388575
57,PainHand,train,37.334057,24.170242
58,NoPain,train,-30.410362,-4.268567
58,NoPain,train,-31.63203,-8.610639
58,NoPain,train,-34.079834,-12.412796
58,NoPain,train,-30.60634,-5.254305
58,NoPain,train,-29.405128,-0.18598294
58,NoPain,train,-29.932066,-2.739767
58,NoPain,train,-33.931026,-11.267166
58,NoPain,train,-35.93074,-13.324562
58,NoPain,train,-26.117804,20.917532
58,NoPain,train,-28.533043,3.30378
58,NoPain,train,-27.054836,19.497366
58,NoPain,train,-29.123219,3.613867
58,PainArm,train,-39.84179,-15.076691
58,PainArm,train,-35.39461,-11.924119
58,PainHand,train,-35.2607,-12.117934
58,PainHand,train,-28.188084,-0.52947694
58,PainArm,train,-36.22436,-13.659436
58,PainArm,train,-28.24055,-0.38118887
58,PainArm,train,-32.50793,-7.7105346
58,PainArm,train,-31.843336,-8.21106
58,PainHand,train,-39.27235,-14.884426
58,PainArm,train,-41.396988,-15.246557
58,PainArm,train,-32.198494,-5.8449397
58,PainHand,train,-32.74894,-8.947878
58,PainHand,train,-31.512547,-5.4183927
58,PainHand,train,-39.864967,-15.285818
58,PainArm,train,-37.103027,-13.953401
58,PainHand,train,-32.740517,-8.565109
58,PainHand,train,-36.397694,-13.432238
58,PainHand,train,-41.99886,-15.271461
58,PainHand,train,-33.467537,-10.672157
58,PainHand,train,-33.047207,-10.104208
58,PainArm,train,-32.154274,-7.7781777
58,PainArm,train,-40.87829,-15.3512945
58,PainHand,train,-35.760967,-13.390372
58,PainArm,train,-41.589043,-15.017395
59,NoPain,train,50.778667,-17.799143
59,NoPain,train,49.755524,-18.344963
59,NoPain,train,50.283592,-18.059595
59,NoPain,train,51.44247,-17.514727
59,NoPain,train,51.575478,-17.142622
59,NoPain,train,48.821392,-18.824821
59,NoPain,train,54.703182,-14.818125
59,NoPain,train,51.495155,-17.061716
59,NoPain,train,53.09291,-16.239172
59,NoPain,train,54.769367,-15.145431
59,NoPain,train,55.223217,-14.683815
59,NoPain,train,51.33893,-17.544907
59,PainHand,train,14.669306,-11.46689
