subject,class,split,tsne1,tsne2
30,NoPain,train,-1.2264731,19.089405
30,NoPain,train,6.237548,-17.190447
30,NoPain,train,5.171255,-12.24641
30,NoPain,train,3.8466306,-18.593575
30,NoPain,train,1.7172831,-10.223584
30,NoPain,train,7.284092,-16.38684
30,PainArm,train,9.128272,-8.88455
30,PainArm,train,-6.384487,-1.1288865
30,PainHand,train,-9.594423,-8.630509
30,PainHand,train,8.844187,-11.105276
30,PainArm,train,5.1218066,-14.789237
30,PainArm,train,6.5665183,-15.185112
30,PainHand,train,8.7678385,-11.129973
30,PainHand,train,-2.5092337,-0.4116462
30,PainArm,train,4.917243,-14.749685
30,PainArm,train,6.101406,-17.49772
30,PainHand,train,5.701617,-11.26127
30,PainHand,train,6.686107,-15.092965
30,PainArm,train,5.3733444,-15.9700365
30,PainArm,train,6.7317176,-18.816805
30,PainHand,train,4.019254,-17.923939
30,PainArm,train,6.9498444,-19.770397
30,PainArm,train,4.299129,-16.038748
30,PainHand,train,4.6053896,-14.829036
30,PainHand,train,5.8779626,-13.114598
30,PainHand,train,6.06526,-12.59995
30,PainArm,train,3.5141814,-15.380026
30,PainHand,train,3.8219826,-13.705459
30,PainHand,train,-3.8839877,0.604383
30,PainArm,train,3.8513565,-15.380518
34,NoPain,train,-25.75799,-5.1821632
34,NoPain,train,-26.458958,-5.7682185
34,NoPain,train,-25.593475,-5.22848
34,NoPain,train,-26.131838,-5.0592675
34,NoPain,train,-25.480663,-4.1605372
34,NoPain,train,-28.381735,-1.0613984
34,NoPain,train,-30.503756,-0.98669237
34,NoPain,train,-28.77934,-2.3531508
34,NoPain,train,-24.952908,-3.7288494
34,NoPain,train,-27.27077,-2.653969
34,NoPain,train,-28.033604,-3.3596241
34,NoPain,train,-25.67577,-3.920667
34,PainHand,train,-24.176344,4.706178
34,PainHand,train,-28.516361,-0.56018734
34,PainArm,train,-27.392826,-1.4280055
34,PainArm,train,-23.260172,5.273747
34,PainHand,train,-16.242949,23.916067
34,PainHand,train,-28.401653,-1.8043398
34,PainArm,train,-24.062567,4.826753
34,PainArm,train,-15.64889,24.011549
34,PainHand,train,-30.230797,-1.6504083
34,PainArm,train,-29.822117,-2.399367
34,PainHand,train,-27.9089,-2.6382146
34,PainArm,train,-26.939497,-4.0106688
34,PainArm,train,-26.923561,-4.536179
34,PainHand,train,-30.531673,-5.2464895
34,PainHand,train,-28.999653,-0.6076009
34,PainHand,train,-28.829468,0.9852135
34,PainArm,train,-28.738142,-3.5415425
34,PainArm,train,-30.243832,1.456539
34,PainHand,train,-29.206028,-1.7003654
34,PainArm,train,-29.511805,-3.0055766
34,PainArm,train,-30.108936,1.4863919
34,PainHand,train,-29.19994,-1.2612592
34,PainArm,train,-28.680553,1.8151715
34,PainHand,train,-28.832891,0.42307156
36,NoPain,train,-1.6481458,-21.076355
36,NoPain,train,-0.9311358,-23.184185
36,NoPain,train,-0.94740677,-23.16242
36,NoPain,train,-2.3321517,-12.42125
36,NoPain,train,-2.57464,-15.956553
36,NoPain,train,-3.5920303,0.2607528
36,NoPain,train,-4.212921,-16.121443
36,NoPain,train,-7.1193337,6.9106627
36,NoPain,train,-3.6685085,-17.135008
36,NoPain,train,1.7417712,-22.745882
36,NoPain,train,-2.3932521,-15.900666
36,NoPain,train,-1.8111521,1.9291571
36,PainArm,train,-3.5698602,-1.6750594
36,PainArm,train,-3.2769995,-0.08790513
36,PainHand,train,1.4182658,-20.560722
36,PainHand,train,-0.460187,-20.712114
36,PainArm,train,-2.4836555,-12.443718
36,PainArm,train,-7.3775315,-6.6457458
36,PainArm,train,-0.46908605,-17.941711
36,PainArm,train,0.45586455,-13.300781
36,PainHand,train,-0.09404562,-19.030653
36,PainArm,train,-7.38532,-6.6529293
36,PainArm,train,-0.23435806,-17.883482
36,PainHand,train,-3.812678,-17.119625
36,PainHand,train,1.6778607,-22.670435
36,PainHand,train,-1.5425894,-17.596098
36,PainArm,train,0.32312825,-16.83497
36,PainHand,train,0.06886258,-17.25881
36,PainHand,train,-0.41020197,-20.980946
36,PainHand,train,-1.8991115,-22.629915
36,PainHand,train,-1.7346932,-22.233908
36,PainHand,train,-2.0054255,-22.174854
36,PainArm,train,-0.2464427,-21.388012
36,PainArm,train,-3.6226504,-21.007189
36,PainHand,train,-1.7810136,-21.219114
36,PainArm,train,-2.5064273,-21.630228
37,NoPain,train,-6.5927544,-18.43196
37,NoPain,train,-6.1445074,-18.102417
37,NoPain,train,-8.408951,-18.166508
37,NoPain,train,-6.3097973,-15.868422
37,NoPain,train,-6.3097954,-16.565285
37,NoPain,train,-5.527449,-16.841896
37,NoPain,train,-9.178636,-14.406727
37,NoPain,train,-6.023456,-17.369514
37,NoPain,train,-12.36916,-11.911532
37,NoPain,train,-6.6485434,-13.500314
37,NoPain,train,-6.44092,-14.188767
37,NoPain,train,-8.312975,-15.677417
37,PainArm,train,-7.0451303,-14.929963
37,PainArm,train,-8.521244,-11.620048
37,PainHand,train,-9.561649,-10.9202
37,PainHand,train,-6.795284,-16.246843
37,PainArm,train,-7.5759573,-14.560285
37,PainArm,train,-11.617876,-10.995329
37,PainHand,train,-11.8067465,-10.680971
37,PainHand,train,-8.215541,-12.962057
37,PainArm,train,-8.539069,-12.07944
37,PainArm,train,-9.023717,-11.240615
37,PainHand,train,-7.756299,-15.430435
37,PainHand,train,-12.551032,-11.822403
37,PainArm,train,-8.793468,-12.261446
37,PainArm,train,-7.5418034,-15.338961
37,PainHand,train,-7.6369176,-16.87448
37,PainArm,train,-7.6206946,-16.183979
37,PainArm,train,-10.17923,-12.791202
37,PainHand,train,-7.9299397,-17.284597
37,PainHand,train,-9.852321,-13.970181
37,PainHand,train,-4.762028,-16.479685
37,PainArm,train,-7.2925344,-17.367645
37,PainHand,train,-7.978524,-12.830246
37,PainHand,train,-6.9192286,-12.279593
37,PainArm,train,-10.287388,-17.369295
41,NoPain,train,11.62145,11.581872
41,NoPain,train,12.204596,11.497065
41,NoPain,train,11.949091,11.198581
41,NoPain,train,11.541987,12.167594
41,NoPain,train,12.329102,12.032104
41,NoPain,train,12.027464,12.772449
41,NoPain,train,10.109953,14.1474495
41,NoPain,train,9.5112095,14.508656
41,NoPain,train,11.692579,13.06828
41,NoPain,train,10.466681,12.897257
41,NoPain,train,8.835533,13.063328
41,NoPain,train,10.97855,9.041444
41,PainHand,train,-0.6993289,24.164824
41,PainHand,train,11.158859,11.157726
41,PainArm,train,7.1350174,9.3162985
41,PainArm,train,6.1422896,7.762696
41,PainHand,train,-16.343763,33.7193
41,PainHand,train,11.013871,11.96864
41,PainArm,train,10.492502,11.206958
41,PainHand,train,6.9616594,8.133032
41,PainHand,train,7.7462077,8.680947
41,PainHand,train,10.859012,12.958266
41,PainArm,train,10.942034,8.436488
41,PainHand,train,6.9850945,9.665036
41,PainHand,train,9.17954,14.552542
41,PainArm,train,5.832069,8.086965
41,PainHand,train,8.835955,13.701271
41,PainArm,train,6.498638,10.576036
41,PainArm,train,5.7687826,8.868263
41,PainArm,train,15.069525,7.760906
41,PainArm,train,6.143956,8.027527
41,PainArm,train,9.953444,14.537407
41,PainArm,train,8.372502,10.120405
41,PainHand,train,7.621994,12.566715
41,PainHand,train,6.86596,12.353933
41,PainArm,train,7.05722,9.9028015
42,NoPain,train,17.925055,4.5649424
42,NoPain,train,16.443104,7.141786
42,NoPain,train,16.650284,7.901018
42,NoPain,train,16.715723,7.4020076
42,NoPain,train,17.116463,8.013081
42,NoPain,train,18.129961,4.5112634
42,NoPain,train,33.33159,-17.892397
42,NoPain,train,15.500776,3.462005
42,NoPain,train,17.926195,3.6054766
42,NoPain,train,16.240526,2.1437082
42,NoPain,train,-4.813898,5.8443027
42,NoPain,train,17.623714,2.4730127
42,PainArm,train,15.946815,9.039218
42,PainArm,train,14.425093,-11.841624
42,PainHand,train,-6.9017363,2.8437452
42,PainHand,train,11.243724,4.615151
42,PainArm,train,14.792876,1.6999717
42,PainArm,train,10.372389,3.7909658
42,PainHand,train,11.67545,2.1352527
42,PainHand,train,11.414287,3.360475
42,PainArm,train,11.727455,2.673133
42,PainArm,train,11.850642,4.3719096
42,PainHand,train,11.826495,5.1988206
42,PainHand,train,-5.7334595,8.302939
42,PainArm,train,14.939234,-0.5815746
42,PainArm,train,16.309631,1.416884
42,PainHand,train,15.758843,0.3645654
42,PainArm,train,15.6094,0.35253102
42,PainArm,train,14.45143,-12.519554
42,PainHand,train,16.34194,2.0033522
42,PainHand,train,18.548302,2.104326
42,PainHand,train,17.416561,2.0802522
42,PainArm,train,18.934586,2.434005
42,PainHand,train,11.492591,-0.263124
42,PainHand,train,11.868924,-0.011578243
42,PainArm,train,17.184727,5.188051
43,NoPain,train,25.209309,10.78798
43,NoPain,train,7.3278184,34.21604
43,NoPain,train,7.976301,33.931793
43,NoPain,train,8.111258,34.620506
43,NoPain,train,8.334674,33.64018
43,NoPain,train,6.6446786,33.96415
43,NoPain,train,7.120448,33.480316
43,NoPain,train,5.676356,33.77004
43,NoPain,train,4.246526,33.220726
43,NoPain,train,33.07477,7.0276794
43,NoPain,train,5.006781,33.282883
43,NoPain,train,7.396077,36.260315
43,PainHand,train,2.9599698,36.19185
43,PainHand,train,5.883319,34.541496
43,PainArm,train,6.4600463,34.60411
43,PainArm,train,3.9461007,36.43256
43,PainHand,train,5.0620127,35.730095
43,PainHand,train,-18.365168,25.716358
43,PainArm,train,2.52954,35.54052
43,PainArm,train,3.798111,36.69521
43,PainHand,train,-18.988821,26.362438
43,PainArm,train,5.5259385,35.49808
43,PainHand,train,4.6474085,35.29879
43,PainArm,train,5.4470305,34.2953
43,PainArm,train,5.4634476,34.816727
43,PainHand,train,4.5625196,34.849735
43,PainHand,train,4.203133,33.46476
43,PainHand,train,3.1355593,33.411728
43,PainArm,train,4.6954794,34.110657
43,PainArm,train,2.3624444,34.231285
43,PainHand,train,3.8901887,34.508682
43,PainArm,train,-18.185574,25.547228
43,PainArm,train,2.7935913,32.279213
43,PainHand,train,4.5314813,34.25005
43,PainArm,train,3.1850107,34.01994
43,PainHand,train,2.1184537,33.847355
44,NoPain,train,-14.333821,-20.13517
44,NoPain,train,-15.204017,-20.398464
44,NoPain,train,-15.114433,-20.818975
44,NoPain,train,-15.894609,-19.61542
44,NoPain,train,-15.744842,-19.71882
44,NoPain,train,-20.819962,-17.908947
44,NoPain,train,-23.78781,-12.586792
44,NoPain,train,-17.377558,-17.568567
44,NoPain,train,-23.704294,-14.524963
44,NoPain,train,-24.185139,-14.35807
44,NoPain,train,-20.39613,-15.92633
44,NoPain,train,-18.057583,-17.25345
44,PainArm,train,-15.451238,-21.719774
44,PainArm,train,-19.648882,-11.042301
44,PainHand,train,-19.36999,-17.083603
44,PainHand,train,-21.604668,-15.267161
44,PainArm,train,-20.043636,-13.802209
44,PainArm,train,-19.015623,-9.597035
44,PainArm,train,-24.562504,-18.186672
44,PainArm,train,-21.454807,-14.78006
44,PainHand,train,-23.940798,-16.639416
44,PainArm,train,-20.410128,-15.250219
44,PainArm,train,-25.697578,-19.007975
44,PainHand,train,-23.257158,-14.2434435
44,PainHand,train,-20.009167,-14.322334
44,PainHand,train,-18.480791,-11.244542
44,PainArm,train,-25.844011,-19.25132
44,PainHand,train,-22.403345,-15.709541
44,PainHand,train,-29.170033,7.412363
44,PainHand,train,-28.88677,10.1301365
44,PainArm,train,-22.317932,-14.047798
44,PainHand,train,-25.8301,-22.321077
44,PainArm,train,-23.35976,-15.5164385
44,PainArm,train,-29.599398,-19.149776
44,PainHand,train,-23.893322,-15.576288
44,PainHand,train,-25.603176,-13.890112
45,NoPain,train,42.64451,9.783406
45,NoPain,train,42.238403,8.932243
45,NoPain,train,41.813915,8.247717
45,NoPain,train,43.668068,8.92528
45,NoPain,train,37.828503,10.264124
45,NoPain,train,38.164463,9.384619
45,NoPain,train,45.349026,10.182599
45,NoPain,train,43.376465,7.8815246
45,NoPain,train,40.58458,7.82528
45,NoPain,train,41.01396,7.853939
45,NoPain,train,40.363564,6.9281473
45,NoPain,train,41.854805,8.109742
45,PainHand,train,43.926933,11.367946
45,PainHand,train,43.71686,8.851182
45,PainArm,train,38.799164,9.130469
45,PainArm,train,40.04316,13.392965
45,PainHand,train,40.9362,10.642108
45,PainHand,train,41.409206,8.854096
45,PainArm,train,41.219944,7.284025
45,PainHand,train,40.691883,10.805311
45,PainHand,train,39.67599,11.01116
45,PainHand,train,40.39931,8.318438
45,PainArm,train,44.73339,9.262898
45,PainHand,train,39.693916,13.393576
45,PainHand,train,41.575413,8.80273
45,PainArm,train,40.080612,13.507104
45,PainHand,train,41.011528,9.901583
45,PainArm,train,39.738728,8.7138405
45,PainArm,train,42.254566,11.342153
45,PainArm,train,39.46498,7.8624754
45,PainArm,train,41.003357,13.702899
45,PainArm,train,41.16313,9.120966
45,PainArm,train,44.39858,11.067423
45,PainHand,train,42.655376,11.408208
45,PainHand,train,40.111164,9.790353
45,PainArm,train,40.293633,12.999452
46,NoPain,train,-6.570072,-26.471354
46,NoPain,train,-5.482584,-26.680079
46,NoPain,train,-5.0021896,-25.590057
46,NoPain,train,-5.7776737,-25.320799
46,NoPain,train,-6.607547,-24.968302
46,NoPain,train,-7.4654965,-24.875727
46,NoPain,train,0.3300184,11.820966
46,NoPain,train,0.22237216,13.613048
46,NoPain,train,-1.1199145,14.5531645
46,NoPain,train,0.22752711,13.545459
46,NoPain,train,0.30269757,12.518748
46,NoPain,train,-1.2958298,15.943056
46,PainArm,train,-2.8460464,-24.245667
46,PainArm,train,-6.667929,-25.393486
46,PainHand,train,-6.8823633,-26.469254
46,PainHand,train,-7.500714,-25.877224
46,PainArm,train,-6.3165894,-25.376083
46,PainArm,train,-5.009756,-23.84904
46,PainHand,train,-5.1216016,-24.94167
46,PainHand,train,-6.128295,-23.538788
46,PainArm,train,-3.103516,-24.237122
46,PainArm,train,-4.1321616,-25.926523
46,PainHand,train,-4.6828594,-25.722822
46,PainHand,train,-2.9527984,-27.732882
46,PainArm,train,0.53003806,12.277149
46,PainArm,train,-1.8827692,14.122022
46,PainHand,train,-0.12896919,15.822378
46,PainArm,train,-0.5936828,18.10289
46,PainArm,train,-0.6168769,12.597926
46,PainHand,train,0.2376907,16.731512
46,PainHand,train,-1.0883834,15.84909
46,PainHand,train,-1.9625254,16.479994
46,PainArm,train,-0.1943465,16.725046
46,PainHand,train,-0.7581429,12.152379
46,PainHand,train,-1.2683859,15.675843
46,PainArm,train,-0.42986307,15.263388
47,NoPain,train,-18.90136,-15.988766
47,NoPain,train,-18.671555,9.332037
47,NoPain,train,-20.222792,-11.216103
47,NoPain,train,-30.447266,5.724844
47,NoPain,train,-25.427317,-1.6477058
47,NoPain,train,-24.252901,1.2326517
47,NoPain,train,-14.505606,13.386758
47,NoPain,train,-17.823328,10.653274
47,NoPain,train,-17.689486,12.756335
47,NoPain,train,-26.371656,0.06061117
47,NoPain,train,-18.050045,11.412778
47,NoPain,train,-17.734356,12.775111
47,PainArm,train,-28.352829,5.541081
47,PainArm,train,-17.637465,15.475762
47,PainHand,train,-19.048475,11.8644495
47,PainHand,train,-16.580645,13.233476
47,PainArm,train,-30.961859,-3.0293581
47,PainArm,train,-14.761093,14.621813
47,PainArm,train,-14.597531,15.526782
47,PainArm,train,-16.048313,13.421066
47,PainHand,train,-16.403696,10.394164
47,PainArm,train,-16.824654,11.470487
47,PainArm,train,-15.410989,14.53498
47,PainHand,train,-17.222988,11.54851
47,PainHand,train,-17.112133,11.406763
47,PainHand,train,-15.743929,8.490601
47,PainArm,train,-14.199134,15.42201
47,PainHand,train,-14.756736,13.655242
47,PainHand,train,-14.558372,15.082056
47,PainHand,train,-6.8968577,21.2387
47,PainHand,train,-7.449814,21.814823
47,PainHand,train,-7.4353094,22.587156
47,PainArm,train,-37.35397,-2.4792483
47,PainArm,train,-15.385528,15.321509
47,PainHand,train,-16.042477,14.155952
47,PainArm,train,-14.351899,10.516009
48,NoPain,train,6.26699,22.169746
48,NoPain,train,7.4370174,15.864527
48,NoPain,train,6.3249183,19.701345
48,NoPain,train,4.924018,16.241308
48,NoPain,train,5.3733354,20.177834
48,NoPain,train,9.326852,18.877214
48,NoPain,train,4.2208104,19.217878
48,NoPain,train,6.3309283,16.214579
48,NoPain,train,5.715291,18.24577
48,NoPain,train,8.109301,18.31822
48,NoPain,train,7.22724,14.502969
48,NoPain,train,8.914532,16.847015
48,PainHand,train,33.679684,10.514827
48,PainHand,train,6.3490453,20.333113
48,PainArm,train,5.282426,18.588705
48,PainArm,train,3.8101778,22.641397
48,PainHand,train,18.5588,21.387548
48,PainHand,train,6.354099,17.389196
48,PainArm,train,5.1104145,16.035553
48,PainHand,train,3.8211613,22.196106
48,PainHand,train,6.144529,17.191711
48,PainHand,train,6.0267243,18.835611
48,PainArm,train,5.9166646,18.956648
48,PainHand,train,4.49498,20.322243
48,PainHand,train,11.461399,17.129534
48,PainArm,train,2.8869195,24.100433
48,PainHand,train,4.0371366,18.59401
48,PainArm,train,5.9874496,18.889706
48,PainArm,train,4.419937,21.586704
48,PainArm,train,7.2204714,19.056211
48,PainArm,train,3.665,20.918777
48,PainArm,train,3.7772448,18.409107
48,PainArm,train,2.5543506,24.997786
48,PainHand,train,3.9764354,15.953669
48,PainHand,train,4.26288,16.487951
48,PainArm,train,-0.048612565,20.608166
49,NoPain,train,19.503613,-2.0785058
49,NoPain,train,19.272694,-2.0312657
49,NoPain,train,20.442532,-3.7560253
49,NoPain,train,18.646078,-3.3943098
49,NoPain,train,20.143015,-2.8386366
49,NoPain,train,23.185774,-5.4553127
49,NoPain,train,18.229002,-3.1159587
49,NoPain,train,24.07877,-5.52927
49,NoPain,train,16.22766,-7.106527
49,NoPain,train,16.463203,-8.071082
49,NoPain,train,23.006521,-5.498253
49,NoPain,train,21.212067,-4.7678804
49,PainArm,train,17.037632,-6.915585
49,PainArm,train,22.356781,-3.6885042
49,PainHand,train,19.7531,-5.85177
49,PainHand,train,21.963331,-5.526322
49,PainArm,train,20.48564,-5.3193135
49,PainArm,train,19.573744,-5.99179
49,PainHand,train,20.818134,-6.3935
49,PainHand,train,16.957195,-5.2557635
49,PainArm,train,20.210636,-7.5873823
49,PainArm,train,19.92149,-5.012905
49,PainHand,train,20.523104,-6.614254
49,PainHand,train,18.774244,-5.3793044
49,PainArm,train,18.061941,-4.665808
49,PainArm,train,18.648073,-5.2700057
49,PainHand,train,22.150793,-8.404563
49,PainArm,train,20.244143,-7.1141887
49,PainArm,train,8.719662,-2.1729841
49,PainHand,train,21.717344,-7.4540243
49,PainHand,train,15.908867,-6.91773
49,PainHand,train,16.842953,-4.735387
49,PainArm,train,15.918408,-4.3961983
49,PainHand,train,22.282337,-8.682789
49,PainHand,train,15.249252,-6.153161
49,PainArm,train,21.718674,-7.4956512
52,NoPain,train,-11.25623,-17.262695
52,NoPain,train,-10.153237,-15.866397
52,NoPain,train,-14.882688,-18.675745
52,NoPain,train,-11.809608,-18.11809
52,NoPain,train,-14.810423,-17.18769
52,NoPain,train,-14.44446,-15.959533
52,NoPain,train,-17.120792,-15.230258
52,NoPain,train,-13.22767,-17.00496
52,NoPain,train,-15.895912,-15.493358
52,NoPain,train,-14.272617,-15.854838
52,NoPain,train,-15.027379,-15.027646
52,NoPain,train,-11.443348,-17.300953
52,PainArm,train,-16.659784,-12.271065
52,PainArm,train,-16.641993,-10.887805
52,PainHand,train,-16.9629,-11.859223
52,PainHand,train,-15.739367,-16.971
52,PainArm,train,-16.242174,-15.15051
52,PainArm,train,-28.493279,9.220374
52,PainHand,train,-21.988974,-13.744051
52,PainHand,train,-20.688183,-12.188655
52,PainArm,train,-22.467287,-12.947809
52,PainArm,train,-22.61698,-12.733898
52,PainHand,train,-18.521387,-15.617612
52,PainHand,train,-22.604076,-12.816747
52,PainArm,train,-21.935995,-11.4567795
52,PainArm,train,-17.970114,-15.1366205
52,PainHand,train,-17.943636,-13.738989
52,PainArm,train,-17.536861,-15.216349
52,PainArm,train,-21.375286,-12.377359
52,PainHand,train,-18.513311,-13.851431
52,PainHand,train,-17.058863,-16.31924
52,PainHand,train,-14.33531,-15.826619
52,PainArm,train,-15.505925,-15.68618
52,PainHand,train,-19.364775,-12.228279
52,PainHand,train,-18.928455,-12.311157
52,PainArm,train,-15.874224,-16.2443
53,NoPain,train,17.716663,-18.425865
53,NoPain,train,19.238865,-16.84454
53,NoPain,train,18.423044,-17.05322
53,NoPain,train,19.785587,-17.940575
53,NoPain,train,19.847454,-17.947222
53,NoPain,train,19.264206,-18.32277
53,NoPain,train,19.34543,-18.662962
53,NoPain,train,21.642323,-16.531046
53,NoPain,train,-4.85521,-14.547545
53,NoPain,train,19.304276,-15.160492
53,NoPain,train,19.151224,-17.58449
53,NoPain,train,20.650927,-17.549234
53,PainHand,train,18.06398,-12.577801
53,PainHand,train,20.51272,-18.856752
53,PainArm,train,19.851463,-15.267522
53,PainArm,train,18.524174,-13.08781
53,PainHand,train,18.805386,-12.875927
53,PainHand,train,21.530243,-14.778371
53,PainArm,train,18.582237,-13.769025
53,PainArm,train,17.691801,-14.53322
53,PainHand,train,19.24496,-16.389023
53,PainArm,train,21.621462,-17.4734
53,PainHand,train,17.850603,-15.796117
53,PainArm,train,11.912955,-10.77782
53,PainArm,train,18.72609,-17.577307
53,PainHand,train,16.857187,-15.0326605
53,PainHand,train,17.03378,-15.22326
53,PainHand,train,19.583914,-12.036135
53,PainArm,train,19.223951,-15.460561
53,PainArm,train,18.43732,-14.12142
53,PainHand,train,18.961508,-16.337902
53,PainArm,train,16.366327,-17.811863
53,PainArm,train,16.907274,-14.236754
53,PainHand,train,16.45136,-15.786992
53,PainArm,train,17.186382,-14.371939
53,PainHand,train,16.63339,-13.846352
55,NoPain,train,-42.869526,-17.170338
55,NoPain,train,-42.648937,-16.870972
55,NoPain,train,-43.23607,-17.517363
55,NoPain,train,-42.254883,-17.510544
55,NoPain,train,-41.805023,-17.428875
55,NoPain,train,-40.91169,-17.833696
55,NoPain,train,-43.363697,-17.049263
55,NoPain,train,-41.30579,-20.307419
55,NoPain,train,-38.010136,-18.663912
55,NoPain,train,-40.76513,-20.498772
55,NoPain,train,-38.979637,-18.178135
55,NoPain,train,-40.83984,-17.411304
55,PainHand,train,-42.849716,-16.523697
55,PainHand,train,-35.894714,-17.582008
55,PainArm,train,-37.82147,-17.607391
55,PainArm,train,-40.82151,-16.238234
55,PainHand,train,-42.216896,-15.684554
55,PainHand,train,-43.546646,-16.227057
55,PainArm,train,-40.99903,-17.215757
55,PainHand,train,-37.62634,-17.093231
55,PainHand,train,-41.51798,-16.824436
55,PainHand,train,-40.621037,-18.386166
55,PainArm,train,-39.21608,-17.395248
55,PainHand,train,-38.615692,-16.55837
55,PainHand,train,-39.2069,-18.977606
55,PainArm,train,-32.765812,4.5239663
55,PainHand,train,-39.028866,-17.491926
55,PainArm,train,-38.835365,-17.305342
55,PainArm,train,-42.26347,-18.467598
55,PainArm,train,-36.066246,-17.60642
55,PainArm,train,-43.548565,-18.708452
55,PainArm,train,-40.362835,-16.319202
55,PainArm,train,-39.283833,-15.943284
55,PainHand,train,-41.57346,-20.291464
55,PainHand,train,-36.451817,-17.247932
55,PainArm,train,-40.3451,-17.292276
56,NoPain,train,-36.32976,-12.79654
56,NoPain,train,-37.361095,-11.602091
56,NoPain,train,-39.632736,-12.731096
56,NoPain,train,-36.539642,-12.965599
56,NoPain,train,-40.12234,-12.757294
56,NoPain,train,-41.25547,-11.690157
56,NoPain,train,-42.46164,-9.318216
56,NoPain,train,-37.627956,-10.788895
56,NoPain,train,-43.309376,-11.296888
56,NoPain,train,-36.933662,-12.639803
56,NoPain,train,-39.71903,-10.27576
56,NoPain,train,-37.67415,-9.570086
56,PainArm,train,-28.870762,-5.592485
56,PainArm,train,-38.02854,-12.456284
56,PainHand,train,-35.75182,-8.867828
56,PainHand,train,-37.383804,-11.151648
56,PainArm,train,-9.2958555,7.7349095
56,PainArm,train,-35.981533,-9.372528
56,PainHand,train,-33.89046,-7.339237
56,PainHand,train,-35.280216,-7.5001955
56,PainArm,train,-36.57171,-9.606412
56,PainArm,train,-37.905293,-9.384333
56,PainHand,train,-36.429047,-11.066651
56,PainHand,train,-34.8281,-7.6149826
56,PainArm,train,-38.275017,-8.670161
56,PainArm,train,-41.728783,-12.41167
56,PainHand,train,-41.921005,-12.861446
56,PainArm,train,-41.34111,-12.264884
56,PainArm,train,-39.275997,-9.814409
56,PainHand,train,-43.160652,-11.046052
56,PainHand,train,-42.498894,-10.009285
56,PainHand,train,-42.3243,-11.427014
56,PainArm,train,-40.331154,-12.071735
56,PainHand,train,-35.90772,-6.7856455
56,PainHand,train,-42.63899,-8.350412
56,PainArm,train,-41.609898,-11.948541
57,NoPain,train,-24.759916,-25.957928
57,NoPain,train,-24.931267,-26.188341
57,NoPain,train,-25.478703,-27.089138
57,NoPain,train,-24.41478,-25.893034
57,NoPain,train,-24.208271,-25.063498
57,NoPain,train,-25.54398,-25.300838
57,NoPain,train,-24.010868,-25.332596
57,NoPain,train,-26.734415,-28.02816
57,NoPain,train,-27.86282,10.487353
57,NoPain,train,-27.852066,-29.28458
57,NoPain,train,-25.500153,-25.34547
57,NoPain,train,-25.44456,-28.695875
57,PainHand,train,-24.543118,-20.50382
57,PainHand,train,-24.522528,-23.832321
57,PainArm,train,-25.53005,-27.870907
57,PainArm,train,-25.871204,-28.327894
57,PainHand,train,-25.651373,-30.142878
57,PainHand,train,-25.548967,-29.629028
57,PainArm,train,-27.88749,-27.923996
57,PainArm,train,-24.736273,-28.180384
57,PainHand,train,-27.045486,-28.822227
57,PainArm,train,-26.899796,-28.886374
57,PainHand,train,-26.67781,-27.033415
57,PainArm,train,-25.8605,-26.218199
57,PainArm,train,-25.47008,-26.258984
57,PainHand,train,-27.678679,-26.7324
57,PainHand,train,-29.160048,-27.497206
57,PainHand,train,-26.625101,-27.547071
57,PainArm,train,-26.099464,-24.382046
57,PainArm,train,-26.197237,-25.644705
57,PainHand,train,-22.893627,-24.411833
57,PainArm,train,-26.023806,-25.007769
57,PainArm,train,-28.580908,-27.40193
57,PainHand,train,-26.134172,-27.570688
57,PainArm,train,-20.969687,-18.170395
57,PainHand,train,-22.092155,-16.682837
58,NoPain,train,26.84525,2.6065261
58,NoPain,train,28.34382,-1.9573396
58,NoPain,train,28.232565,-2.3535712
58,NoPain,train,32.09947,-3.7509613
58,NoPain,train,25.753685,1.657313
58,NoPain,train,35.060787,-10.847519
58,NoPain,train,31.224165,-2.5536327
58,NoPain,train,29.434244,-1.5996382
58,NoPain,train,30.054142,-6.845145
58,NoPain,train,31.77274,-3.476582
58,NoPain,train,35.73952,3.3028622
58,NoPain,train,28.741957,-3.4707701
58,PainArm,train,31.052097,9.9888
58,PainArm,train,28.569786,9.08454
58,PainHand,train,30.286499,2.3525202
58,PainHand,train,28.036268,3.3779483
58,PainArm,train,29.107925,-0.99504316
58,PainArm,train,28.341307,4.662057
58,PainArm,train,29.100166,3.4305894
58,PainArm,train,27.27959,2.480341
58,PainHand,train,29.223923,2.0307517
58,PainArm,train,30.918285,-1.7820096
58,PainArm,train,28.953434,3.9932892
58,PainHand,train,29.020805,2.9210613
58,PainHand,train,30.784294,4.78381
58,PainHand,train,30.264252,-0.583317
58,PainArm,train,28.850443,2.6965935
58,PainHand,train,29.21845,4.1124387
58,PainHand,train,30.02603,4.6619225
58,PainHand,train,30.588778,0.9906887
58,PainHand,train,31.736994,4.4229817
58,PainHand,train,27.863684,3.897504
58,PainArm,train,26.831749,-2.6506412
58,PainArm,train,30.762543,2.778151
58,PainHand,train,26.66692,-2.7523694
58,PainArm,train,29.915321,-1.8748446
59,NoPain,train,13.989264,-20.451757
59,NoPain,train,14.403104,-22.407839
59,NoPain,train,15.436575,-20.040833
