subject,class,split,PC1,PC2,PC3
18,NoPain,train,-1483212.059769423,-27400.332953682904,53.166905444333835
18,NoPain,train,1999739.9364802625,-28059.503713176127,56.505306623395164
18,NoPain,train,1243949.9745959146,-27783.80284589595,37.7051343702833
18,NoPain,train,1469880.075246596,-27267.264459786253,40.29963271623055
18,NoPain,train,1860586.955174755,-27950.66774408447,46.6785302662974
18,NoPain,train,-1949048.95714911,-27112.193621035338,-17.974457803278153
18,NoPain,train,841032.0564490644,-27320.790495686255,26.864724391620364
18,NoPain,train,-1438791.9689145808,-27212.608093822604,0.3181176775005309
18,NoPain,train,-1820211.9258663119,-26748.359581740548,28.059883310900858
18,PainArm,train,604702.9627321766,-27790.91523299158,23.927993412879403
18,PainArm,train,-830451.0209590622,-27480.077440368113,19.90426369306251
18,PainHand,train,1999739.97017406,-27877.187765251205,52.39182692584893
18,PainHand,train,-451939.9352612672,-27136.26786487291,11.93393490700932
18,PainArm,train,1163871.0896038725,-27167.778676189042,34.88329680029676
18,PainArm,train,835740.2354922795,-26366.629002078356,19.928444786315367
18,PainArm,train,-7424259.53457938,-24388.622792282105,-113.1021091010829
18,PainArm,train,1918204.1385600085,-26978.600182466216,45.50855645195019
18,PainHand,train,112729.04824429083,-27237.44420257149,172.886793617095
18,PainArm,train,-1187179.958228754,-27214.414021120832,-2.938525043884979
18,PainArm,train,-1642039.9895249368,-27160.533093042108,23.965783834137866
18,PainHand,train,788274.0090185459,-27557.566652559617,30.7539834378655
18,PainHand,train,1999739.9728725094,-27862.763179481797,55.946733992839064
18,PainHand,train,1133603.965860296,-27788.251144438058,42.18209295049974
18,PainArm,train,-109528.00853837134,-27570.92454731996,19.94968058782468
18,PainHand,train,-3327259.970361988,-26853.761453387597,6.963071575845258
18,PainHand,train,-401523.9733549831,-27368.864418133937,9.528965631618886
18,PainHand,train,-2562668.9339177175,-26905.642849026706,-14.266850532147867
18,PainHand,train,1033296.0420335926,-27410.97822235215,33.529394111302196
18,PainHand,train,-326293.9160126692,-27041.974219141102,16.329402287060404
18,PainArm,train,-4361135.8808563845,-26451.184268634326,-42.76452392564694
18,PainArm,train,942294.0196079969,-27510.750319381405,33.142114468937386
18,PainHand,train,1290214.0084672454,-27614.338879511037,38.35157730028399
18,PainArm,train,-4363291.915148072,-26664.763256607435,-47.97542402363052
21,NoPain,train,1833387.134788256,15543.709935743645,-23.91039401490522
21,NoPain,train,1999748.0768508476,15218.00459291866,-31.950240804678398
21,NoPain,train,1999747.4970731474,12125.624032794372,-112.64860757309141
21,NoPain,train,1954574.0921577117,9976.200740485514,-11.429415167862183
21,NoPain,train,1989598.136885003,10220.46587442054,3.9687418025501704
21,NoPain,train,1999746.36797444,6135.710799194032,7.615835496922529
21,NoPain,train,1925520.6422808315,12920.56724665832,-23.78098188784519
21,NoPain,train,1999747.7019542677,13229.021192319302,13.39679435618115
21,NoPain,train,1999747.0851471608,9939.130411814662,-8.07762073077736
21,NoPain,train,1999748.126254648,15490.82506904083,-16.41109254584981
21,NoPain,train,1999748.7053866829,18566.709927133925,-8.338237786253673
21,NoPain,train,1999748.2948266056,16376.734410149795,-17.824081117595625
21,PainArm,train,1940048.8389538347,19269.476803652273,-31.504430437976932
21,PainArm,train,1845925.7276293447,24005.353606955963,-38.0260129681475
21,PainHand,train,1583104.938530298,30447.421611727244,-47.155098667568886
21,PainHand,train,1958754.3581712681,16714.955449190213,-7.503996013358472
21,PainArm,train,1999748.72722535,18674.823094828123,-11.382647159340022
21,PainArm,train,1839956.3491967802,27319.312554958015,-25.522492259771973
21,PainArm,train,1995392.8270591253,19209.689700634543,-21.400118151144046
21,PainArm,train,1999748.1194489785,15437.182176166749,-45.26112424196001
21,PainHand,train,1999747.8850170907,14202.29829020628,-4.770819305697065
21,PainArm,train,1999748.4140937838,17018.822944991738,-18.936451782674336
21,PainArm,train,1931295.4425924823,33093.97577113103,-52.37065249315791
21,PainHand,train,1999747.9760377617,14686.394492999627,-35.01324546028355
21,PainHand,train,1999748.197139764,15859.607260500296,-7.80218151104078
21,PainHand,train,1999748.3286728053,16555.469740454682,-19.80621875722503
21,PainArm,train,1999749.835570123,24578.683635504993,-33.611863663986284
21,PainHand,train,1940050.6966921731,29151.060800595118,-39.650596116497276
21,PainHand,train,1999749.4629491093,22598.57726247989,-27.253056149124518
21,PainHand,train,1999749.3553231645,22021.917518687886,-18.31663390213612
21,PainHand,train,1999749.5064101482,22831.229750967195,-28.956488435066706
21,PainHand,train,1905024.963451859,19947.05638081485,-28.842260169876262
21,PainArm,train,1999748.659152301,18249.82761362058,-855.3056004315546
21,PainArm,train,1999749.2633983903,21533.330197026975,-26.336553977612176
21,PainHand,train,1999748.5176006008,17559.66252874103,-19.680828757633787
21,PainArm,train,1999749.0583036763,20433.901552553605,-23.98330793551842
22,NoPain,train,861610.1436528679,4992.403025404526,-26.57965161859986
22,NoPain,train,1595724.378847091,6209.105466594015,-12.071987432622095
22,NoPain,train,-142493.06101451747,9363.716477306809,-22.529200379937
22,NoPain,train,920808.9512823478,9288.016136608632,-25.78141822649194
22,NoPain,train,-1061553.8674474086,5334.8319474806585,-7.17066305049879
22,NoPain,train,-85550.9636127789,-22080.72743414691,9.04088172984769
22,NoPain,train,642528.8044718071,-23305.26929341642,5.106586600333413
22,NoPain,train,1567731.7442151112,8097.413078713803,-93.47056078228958
22,NoPain,train,3324.777567392563,-23325.311088752125,32.158419336659385
22,NoPain,train,1662353.3374769085,657.5768845885291,3.4848654823836407
22,NoPain,train,744472.6035584885,-13824.081304967585,3.585712281954353
22,NoPain,train,-371804.04017787153,-22415.863902469933,10.589122827348854
22,PainArm,train,413562.9163862881,9198.242198033893,-25.353722028783753
22,PainArm,train,452351.13857759885,31606.116732955186,-59.35631301865385
22,PainHand,train,1327794.3039332768,69645.56367209215,-101.04808106529062
22,PainHand,train,1989453.3397599345,21882.850387571445,-29.171796495126475
22,PainArm,train,1518621.2318314197,5446.439916985364,-10.160698001371609
22,PainArm,train,840334.713984095,29328.365093698074,-59.385255970205925
22,PainHand,train,1206215.9485671753,78382.74014618056,-119.83159018643492
22,PainHand,train,1825973.6538082254,71446.52170292189,-102.12822449954552
22,PainArm,train,1873664.738674624,61254.468394541764,-78.15249388817324
22,PainArm,train,1572239.749918085,45364.758654897654,-67.97423479255298
22,PainHand,train,835996.776294661,8382.4452816139,-25.679574131884177
22,PainHand,train,951284.4643809882,-3960.0234167365584,-10.667986807211904
22,PainArm,train,1470378.3538831035,770.814888840945,-11.302636330296254
22,PainArm,train,685022.8304572316,-1948.983205724513,-13.098957176016736
22,PainHand,train,-187221.8147818864,-15949.0534754324,-11.495414289305309
22,PainArm,train,-630434.6569003111,-20162.607786301327,41.374880748723015
22,PainArm,train,1820500.879425094,-23082.72712847138,38.40730213107017
22,PainHand,train,699725.4665067724,-19864.298785494193,16.949433116023673
22,PainHand,train,-470458.7613318386,-20921.624201147195,-6.976208365540715
22,PainHand,train,1825215.8679738694,-23159.523088867078,55.34557275394744
22,PainArm,train,-2705770.276612444,-23144.329732483042,25.279394653810492
22,PainHand,train,-2144243.2803387754,-23361.585953206668,22.791446705735304
22,PainHand,train,1606721.6869669661,-18783.46854677219,28.34526658275316
22,PainArm,train,-2694785.601230524,1609.6686739466593,-25.862202370189976
24,NoPain,train,1800747.8142500247,13786.581033791483,-17.975277758816986
24,NoPain,train,1783412.9555402582,19803.19588371452,-31.110933531136162
24,NoPain,train,1603748.3249675184,16472.230484469586,-27.91296383516134
24,NoPain,train,1721948.2202709937,15900.51313883249,-24.092396523502448
24,NoPain,train,1603748.3199114525,16457.93314040184,-26.716758655793157
24,NoPain,train,1999743.776657137,-7708.618554750456,13.15167235264254
24,NoPain,train,1682547.5425729766,12343.029534966752,-17.996303614656846
24,NoPain,train,1553716.772028995,2928.7702607392953,-6.514949814278025
24,NoPain,train,1468235.2158676966,-15993.740191520901,18.054100662675882
24,NoPain,train,1682543.7295841253,-7958.767944302775,31.912580554873983
24,NoPain,train,1603745.3444606597,630.4683408869356,-4.229807057436563
24,NoPain,train,1662845.2876018037,308.79532230142405,-4.448243082012978
24,PainArm,train,1815405.5147322475,22792.833037589982,-31.460341870052435
24,PainArm,train,1714117.1967118676,21090.720211173077,-31.593102043598584
24,PainHand,train,1349028.3266672497,37797.78721730785,-58.09070036916072
24,PainHand,train,1603747.2242167564,10633.778444841188,-14.741213120073319
24,PainArm,train,1694563.1760203072,5054.165935751522,-7.630931449866207
24,PainArm,train,1554801.0738598155,4512.3402580356105,-12.29279565088703
24,PainHand,train,1167009.5724626307,23182.154336650572,-41.679123424806654
24,PainHand,train,887242.4724473917,27950.394369511167,-54.76295052549976
24,PainArm,train,1052635.0262254179,20320.4023522258,-38.50463777129553
24,PainArm,train,1287298.5792530794,7212.731441579332,-18.604153998326176
24,PainHand,train,1306181.8235207645,3210.549443247121,-11.737541607523564
24,PainHand,train,1004478.450160524,6553.411394864533,-37.85471934256493
24,PainArm,train,1307201.4461434614,1182.2940899290822,-10.11892611402641
24,PainArm,train,1673876.3884483357,-4465.301226446514,3.3928903515453652
24,PainHand,train,1860444.3069248858,-4904.038923771586,10.921331581502363
24,PainArm,train,1847647.712340551,-8075.592275733323,3.9933218360675187
24,PainArm,train,1678621.9722969807,-6668.054247934623,6.503708214069677
24,PainHand,train,1644324.914766864,-12284.659380401885,14.922486054424775
24,PainHand,train,973166.8644813187,-12498.153003472577,1.9772935823067415
24,PainHand,train,705366.0840161777,-16625.505886925843,6.837141992918739
24,PainArm,train,1291806.7195482547,-18633.551435740308,17.585563832765338
24,PainHand,train,908043.1170746916,15437.363778701363,-35.828758773571664
24,PainHand,train,1620985.1404568353,36789.63209993834,-52.235009050633025
24,PainArm,train,1442342.5431311065,28289.96541770423,-45.53379920710293
25,NoPain,train,1999739.979883337,-27835.077321253513,100.92675748981341
25,NoPain,train,1718731.987798745,-27774.70865858425,49.75280952491255
25,NoPain,train,1845469.9847996081,-27794.129526396227,42.78089471894215
25,NoPain,train,1999739.9836246625,-27829.851105002253,44.312188305623444
25,NoPain,train,1764539.9854144312,-27782.5767969384,46.64262807360012
25,NoPain,train,1252440.0196461426,-27554.287529009845,35.06484988456848
25,NoPain,train,1999740.0868965224,-27261.085573734636,44.79308415024771
25,NoPain,train,1999740.0970833022,-27209.73910922372,42.760077512530245
25,NoPain,train,1999739.9940235994,-27769.009975694767,45.572452443635015
25,NoPain,train,1999740.0635065795,-27395.362003713926,44.44277613818923
25,NoPain,train,1880940.0168223635,-27634.64225967733,14.216502153012547
25,NoPain,train,131808.06311052755,-27196.855703333233,17.05959293599881
25,PainHand,train,1999739.9907033902,-27783.879872363625,54.19678346820413
25,PainHand,train,1999739.993740035,-27763.743649502907,45.963641417233646
25,PainArm,train,1999739.9942547732,-27761.544488968226,46.4911951946207
25,PainArm,train,1429740.0184033874,-27581.6747770512,42.093544430096706
25,PainHand,train,1137240.0733760016,-27263.596893304977,16.2298672057727
25,PainHand,train,1999740.0257615112,-27596.52220025282,58.064010778432014
25,PainArm,train,1311084.0270796425,-27519.80177736966,33.51501300067977
25,PainHand,train,1538940.0158730708,-27600.46933356232,47.595864308602586
25,PainHand,train,1564591.0408936027,-27475.68957716915,18.211969189703503
25,PainHand,train,1779436.0327327284,-27529.27803171329,35.92319951423387
25,PainArm,train,1999740.0309759523,-27557.586331331797,43.83172983156156
25,PainHand,train,1999740.0212582028,-27617.489929579424,45.246807259385
25,PainHand,train,459136.0843878491,-27111.28187323369,-5.3339802447605145
25,PainArm,train,1201236.3600265284,-25741.089002535304,0.1668761124980285
25,PainHand,train,1999740.1095352212,-27146.71821598813,63.747817610724596
25,PainArm,train,1664340.071887138,-27318.826754219663,46.54505809878653
25,PainArm,train,1999740.1278316292,-27037.605921851406,172.1511606930009
25,PainArm,train,1331964.1478135353,-26875.95539995774,36.31322537575017
25,PainArm,train,841096.1297637594,-26925.202040733173,26.898858422300826
25,PainArm,train,1999740.1313552181,-27031.650984578326,50.09458092455684
25,PainArm,train,1999740.107761795,-27150.345896558207,54.21526094099293
25,PainHand,train,1574811.1381327654,-26963.974550530056,37.5059607636394
25,PainHand,train,1999740.159444859,-26879.407782737508,53.16288475077406
25,PainArm,train,1888464.2968955166,-26143.48071912439,37.396418586557424
27,NoPain,train,1947114.7475895076,-23830.79922662243,38.37511660630808
27,NoPain,train,1999740.6268943727,-24489.338258513395,39.2486913400521
27,NoPain,train,1999740.6074297074,-24541.432926935737,40.87333063902007
27,NoPain,train,1909792.6937487212,-24102.894418882443,38.652729861877
27,NoPain,train,1855266.7617709883,-23721.880450382156,36.44628829628379
27,NoPain,train,1640754.048186185,-22155.586618249403,36.17776313857017
27,NoPain,train,1917769.3504019668,-20551.916401856746,35.98902380713168
27,NoPain,train,1210540.1615177125,-21517.126356078734,23.302449900158493
27,NoPain,train,1838305.201895043,-21390.86748794633,33.310695143015394
27,NoPain,train,1549306.2798655375,-20926.82328413213,28.873980287232595
27,NoPain,train,1552857.1735412262,-21467.881925717134,30.061473802936113
27,NoPain,train,81601.12320879998,-21603.097591581492,15.380814725181505
27,PainHand,train,1999740.7516348087,-23762.510101178308,44.86518625816032
27,PainHand,train,1763425.048058164,-22161.75762496426,43.78399021414877
27,PainArm,train,1740310.3246036828,-20709.18171107907,31.824700131263235
27,PainArm,train,-2653158.6792135383,-19842.892158811523,64.24123116518801
27,PainHand,train,1468441.2812956388,-20899.865088990016,30.07755999977563
27,PainHand,train,1013879.0745411976,-21961.632049854306,23.43573777211146
27,PainArm,train,1561291.5212787238,-19609.461655486353,25.691480330821108
27,PainArm,train,1316617.712543662,-18587.291613246794,23.216201026947633
27,PainHand,train,1860441.3863812033,-20394.746816599887,32.69593193076396
27,PainArm,train,1060565.612881986,-19117.45725458163,24.835733790587923
27,PainHand,train,1911037.0081676182,-22393.766907310193,88.942966564635
27,PainArm,train,776081.2368203416,-21067.91323705325,12.773482951718172
27,PainArm,train,895112.1560517483,-21518.479604480126,8.656786780630979
27,PainHand,train,860966.2266020805,-21126.573591045282,18.956941589970327
27,PainHand,train,1424941.5332961625,-19560.69335560587,53.27433966347674
27,PainHand,train,1990985.6761158607,-18851.513119691066,32.835975106122675
27,PainArm,train,-1564789.6890824535,-20186.107418442287,36.20917470151816
27,PainArm,train,627260.7417793438,-18342.639097602874,10.817488317660645
27,PainHand,train,1312451.8511211611,-17832.859670503825,22.35289979758848
27,PainArm,train,1287508.5008589935,-19692.62588168978,24.263302441659626
27,PainArm,train,-793114.1240265407,-17493.0732961445,3.392672953146122
27,PainHand,train,1183478.0456988062,-16775.52286683483,18.250736818196977
27,PainArm,train,-789407.8437390783,-10615.156146187956,46.54696378924142
27,PainHand,train,1764542.4917032882,-14473.11211680575,49.91175219673705
28,NoPain,train,1999741.9457834673,-17406.998776789344,48.71482791518282
28,NoPain,train,1999741.6686461107,-18857.304968799384,31.579425839347817
28,NoPain,train,1999741.3173169657,-20724.368717624013,49.21786452318702
28,NoPain,train,1999741.1173600832,-21785.118881223458,35.62422037410749
28,NoPain,train,1999740.9488816268,-22703.40329506757,37.87170329333424
28,NoPain,train,1999741.1566793725,-21589.619912601258,46.65407711064165
28,NoPain,train,1999740.3871216741,-25667.945790799717,48.74485675971182
28,NoPain,train,1999742.1154942678,-16500.71622888996,37.24330852330463
28,NoPain,train,1977168.8629188575,-23141.479022946303,39.20312986073348
28,NoPain,train,1999740.5626722574,-24735.02499685025,48.68634364650509
28,NoPain,train,1999740.9031513755,-22925.23326244633,38.10143975381263
28,NoPain,train,1999740.820437276,-23373.899155311112,38.765170848459874
28,PainArm,train,1999741.1492783127,-21617.68599884589,36.89939216740851
28,PainArm,train,1999741.8838805084,-17722.99446549975,32.30693382398722
28,PainHand,train,1999742.4956552642,-14467.439409663772,31.487125283697427
28,PainHand,train,1999741.1697489838,-21537.482636726247,33.656828829882556
28,PainArm,train,1999740.3143823447,-26080.68419752648,42.129420989546155
28,PainArm,train,1999740.381071775,-25707.630184590827,41.94461907289271
28,PainArm,train,1999740.7500599308,-23738.959130055773,37.47477421207246
28,PainArm,train,1999742.0849554273,-16663.129259272795,21.51230584151226
28,PainHand,train,1999741.8478799565,-17925.181455769078,36.686675994215136
28,PainArm,train,1999741.0007061532,-22408.868771772304,45.50076642372831
28,PainArm,train,1999741.8259939016,-18022.51310293868,17.623020208669097
28,PainHand,train,1999741.34960225,-20545.36383247763,36.01638342258743
28,PainHand,train,1999740.6534723837,-24270.995186611242,45.35594255086246
28,PainHand,train,1999740.442794182,-25375.886137893413,47.44506854307226
28,PainArm,train,1999740.399577663,-25613.783640105958,33.19297910423709
28,PainHand,train,1999740.3397209456,-25919.366030362697,25.817710886812453
28,PainHand,train,1999740.2395202073,-26491.766544836857,49.08651087203192
28,PainHand,train,1999740.238132837,-26478.640291489475,44.33385916264708
28,PainHand,train,1999740.4921295939,-25135.39851682321,41.75044050117331
28,PainHand,train,1999741.2064440735,-21328.71908391888,37.02202154588515
28,PainArm,train,1999742.0612344306,-16762.69976923447,34.78108706999727
28,PainArm,train,1999742.510000098,-14393.515475402337,32.58551157612212
28,PainHand,train,1999741.125231197,-21769.006533574604,-35.0398284758422
28,PainArm,train,1999741.051276703,-22142.32827456423,31.53754004858627
29,NoPain,train,1625635.062925788,4528.545447365138,-12.179328343080869
29,NoPain,train,1887377.5829425682,1963.8963159833825,60.30233006108022
29,NoPain,train,1495520.0528239843,-811.4557181975742,9.676772029629793
29,NoPain,train,1409344.323958895,-4689.755882896443,3.2566687108869607
29,NoPain,train,1236817.7528586832,-2385.614719147787,14.3845056000825
29,NoPain,train,182667.60292654816,44775.8044960676,-81.19239524600573
29,NoPain,train,-4437562.228901881,14180.550454191942,-95.97277468046491
29,NoPain,train,148280.5915746752,34075.73106335048,-79.52395866858994
29,NoPain,train,-3916842.94245353,21008.104650811038,-104.9207509782367
29,NoPain,train,-2223894.1953046145,3524.430295031284,-67.44394761103645
29,NoPain,train,-1834717.996920791,-753.267302219242,-53.910103927858415
29,NoPain,train,-3122108.7468668935,5972.871556507293,-77.1677477708253
29,PainHand,train,-166559.13829357649,189788.42231075058,-283.6801044168282
29,PainHand,train,-1673348.0477927015,121257.46192021795,-242.1242391011277
29,PainArm,train,-2588042.9208718296,127338.48684608263,-236.06121583981655
29,PainArm,train,-3635183.8166468367,186489.89227604616,-368.29051197279404
29,PainHand,train,-5183366.45532981,151523.91158780796,-278.29604722280396
29,PainHand,train,-636612.1748302929,93920.15979307733,-150.2782322975832
29,PainArm,train,-1759242.1186033557,67682.37376143916,-158.34631732857557
29,PainHand,train,-4926310.060821808,105980.51917751414,-159.4716735534672
29,PainHand,train,-3156054.2372168954,70410.11627301201,35862.980590075276
29,PainHand,train,-219445.7980503121,47983.755893036,-99.84127224666666
29,PainArm,train,-826388.7009904302,32607.836215325715,-94.94801127482455
29,PainHand,train,-4743197.961170548,47621.93366681171,-130.2652225414638
29,PainHand,train,-762024.6797447634,43351.789310494,-107.98062442560055
29,PainArm,train,-4211982.51874315,97706.64261024263,-229.71344060540147
29,PainHand,train,-661312.4515559729,28603.134002869276,-80.06507281459636
29,PainArm,train,-4263184.883420728,10693.80529427734,-68.28253598328061
29,PainArm,train,-1512602.021253186,68198.00014620865,-141.1628572797998
29,PainArm,train,-822994.5645504225,22691.286667126165,-59.33483159541285
29,PainArm,train,-1967009.2525848711,66994.19647258309,-296.56507338527786
29,PainArm,train,-2212827.947977533,15502.366082934424,-82.79182100578024
29,PainArm,train,-2108230.140525883,78248.4305828718,-167.0000347164576
29,PainHand,train,-1903562.720581037,64519.32843838115,-147.21478824697044
29,PainHand,train,-2161253.2960483874,29572.28178359577,-67.1642034890389
29,PainArm,train,-2624320.063557022,46803.01686592936,-135.94819882695305
30,NoPain,train,1902816.9954574758,-22458.844464447866,36.991240635862454
30,NoPain,train,1999740.7596056059,-23730.1956920686,30.77623333384413
30,NoPain,train,1858620.72630736,-23868.862961861956,38.535520832640195
30,NoPain,train,1922908.9586366727,-22631.85131147715,33.692083876391756
30,NoPain,train,1999740.7715482188,-23650.161021670905,37.520002495176115
30,NoPain,train,1999741.5475657133,-19496.756935693655,34.76697790120199
30,NoPain,train,1574474.9338431705,-12095.48468925882,16.53618405164241
30,NoPain,train,1999742.124445962,-16468.81240420219,32.60209197827418
30,NoPain,train,1999742.1050707516,-16543.348587922468,-13.091667695999647
30,NoPain,train,1413109.9601981519,-17264.66651175025,25.932827735261
30,NoPain,train,1999742.5470664802,-14189.104311095389,33.19243342076474
30,NoPain,train,1999741.5701957531,-19421.341502720745,32.22869038453128
30,PainArm,train,1630930.0867981727,-21925.847293113962,33.50739369025977
30,PainArm,train,-5013177.171242937,-12064.749507114038,-91.39688922425792
30,PainHand,train,1630614.9048097732,-12279.273302953407,14.229299417337948
30,PainHand,train,1999742.2041690922,-16040.085418940746,34.186334827690274
30,PainArm,train,-1276258.555988093,-19798.495421908152,-48.27278805738018
30,PainArm,train,1999741.7340299075,-18543.19841633314,39.2755239356759
30,PainHand,train,1999742.2378376198,-15853.261015652108,31.324293306516097
30,PainHand,train,717681.0932525604,-16505.708946338036,19.072965070748538
30,PainArm,train,1999741.752892699,-18423.67382565352,-32.24945537289307
30,PainArm,train,1999741.8471488645,-17941.006992452025,31.02406938810862
30,PainHand,train,1976657.9338236584,-17440.3566497925,35.15924087392794
30,PainHand,train,1999742.4895471693,-14526.829912842146,29.487381171768572
30,PainArm,train,1999743.0789077021,-11386.168390127255,23.091850422598732
30,PainArm,train,1999743.0691777735,-11424.08014278098,23.2889451864859
30,PainHand,train,1538942.4475406897,-14681.130058230521,19.018737241180244
30,PainArm,train,1765326.7759026047,-12948.622029993965,22.59983354160232
30,PainArm,train,1999743.8016863752,-7535.149016729078,19.378220631929093
30,PainHand,train,1999743.4521767886,-9382.39184587629,20.929903058774787
30,PainHand,train,1473278.4527055982,-14652.364107643229,18.177688057571714
30,PainHand,train,1999742.112621321,-16498.621871863,29.898810133576028
30,PainArm,train,1703238.5190962811,-14323.03895636772,34.2544203616919
30,PainHand,train,1991584.5352035323,-8930.699357322532,20.385756200259284
30,PainHand,train,276697.74279324804,-7625.49315160793,-25.94660516127998
30,PainArm,train,1999743.4876696924,-9200.007038730326,23.56011695313574
34,NoPain,train,1961731.2123515243,-26688.645630704985,44.740821969273654
34,NoPain,train,1805127.2244428499,-26618.64012549893,38.80470892629277
34,NoPain,train,1880340.236140026,-26541.636702987453,43.143642417675636
34,NoPain,train,1880940.2615106557,-26404.305683583618,39.94801172686674
34,NoPain,train,1999740.2573930128,-26441.98244890523,41.13980929022213
34,NoPain,train,1800774.6708869864,-2925.3460482545934,17.15364623229646
34,NoPain,train,1004764.2831909063,-4892.214477631178,-0.28131933743661675
34,NoPain,train,1784036.2014475127,-10722.229633997786,24.873736038170478
34,NoPain,train,1408740.499267336,-25080.448667962755,30.54157643296758
34,NoPain,train,1754052.202101006,-21353.224975611523,36.93664278875596
34,NoPain,train,1875493.7624132254,-18406.39216211852,28.791396087486284
34,NoPain,train,1999740.6693819382,-24250.990247736318,38.81984101975164
34,PainHand,train,-160996.34021843577,13130.500458757819,-21.362344234525548
34,PainHand,train,1357402.7121887985,7977.893234443295,-5.822284687793601
34,PainArm,train,1500929.2675502095,284.9356133920751,-2.0088055834375216
34,PainArm,train,295274.5208575978,155993.35850728437,-243.890090616578
34,PainHand,train,579904.4910556687,76030.05232773173,-60.94148782307871
34,PainHand,train,1179622.3776288803,876.8562554786103,-19.232029176934017
34,PainArm,train,32638.366631686073,43488.85669207654,-85.0187463357212
34,PainArm,train,412137.5369409042,60331.94855343193,-105.76848870146414
34,PainHand,train,-969373.1291473563,9033.795033333749,-50.435915023147686
34,PainArm,train,661380.5542642702,-8778.685166920366,-2.6627482584234095
34,PainHand,train,575930.1277514168,-16334.530657545329,5.308649158044811
34,PainArm,train,1257457.0174108194,-22313.726275417193,19.779794895101702
34,PainArm,train,853108.634573557,-24328.86846344336,23.100143339474364
34,PainHand,train,117462.16701898359,-16108.522245544857,-2.123838979479764
34,PainHand,train,1127744.287359766,16395.007486672726,-26.945482457006683
34,PainHand,train,997154.6968381405,18576.867309740483,-37.88363428373133
34,PainArm,train,1488253.0265397322,-1009.2190671602759,-1.5267971756564054
34,PainArm,train,441331.2438205691,10907.893256216048,-30.971625859666865
34,PainHand,train,1658315.4365068912,11797.360347348065,-14.568415781065466
34,PainArm,train,1515102.9932871547,-11849.707671984093,16.031063621038037
34,PainArm,train,98331.83225932838,-7201.700653331104,-11.139163180117858
34,PainHand,train,1723925.724558422,2723.927419213676,3.8028826952431456
34,PainArm,train,648746.8442209287,8765.692792960688,-29.390004974459778
34,PainHand,train,746074.3720283853,27521.03485950854,-48.42974396271886
36,NoPain,train,-1240258.988870649,-22100.734345813053,-14.042167045210316
36,NoPain,train,1999740.8511176957,-23226.729684846472,40.206770150633844
36,NoPain,train,1823625.819301359,-23402.362040262895,36.30634800868191
36,NoPain,train,1603740.9084086434,-22904.57330776876,32.38735754066448
36,NoPain,train,333720.9247811608,-22687.7252894977,13.41291339996912
36,NoPain,train,-502734.40527300735,-24311.356179674574,12.74215276455351
36,NoPain,train,1764540.9272029758,-22801.60329726256,35.639300986606365
36,NoPain,train,-4854062.473338375,-24022.210036785007,-12.95362528418649
36,NoPain,train,1836668.4107517006,-25572.917673546253,38.095365159772435
36,NoPain,train,175212.66642743765,-24005.79863497334,14.786371417916564
36,NoPain,train,-1605569.0808736335,-22535.898439053915,-16.666365224314085
36,NoPain,train,195252.68556647093,-23826.14106978558,31.323276645651827
36,PainArm,train,-3386155.080227889,-22397.873586692833,-47.1262229257536
36,PainArm,train,267241.1087531958,-21653.79764769827,21.88150614202675
36,PainHand,train,1939450.1451328944,-21668.031160115923,36.27530118136037
36,PainHand,train,1255516.8963039217,-22924.884284978303,28.06612807466267
36,PainArm,train,1999740.69437895,-24081.50578400015,39.74795282876002
36,PainArm,train,1181296.511434409,-24992.918575598418,30.61702208934853
36,PainArm,train,-564631.2181061968,-23381.11500875093,-3.09379954045741
36,PainArm,train,1999740.8291308184,-23354.64998892989,39.402495769777694
36,PainHand,train,-410183.1433995269,-22943.026757911524,5.083017614749816
36,PainArm,train,1097976.44623981,-25310.82245848191,29.24755416943344
36,PainArm,train,1031340.5846895868,-24532.598778521846,29.418251797073232
36,PainHand,train,1961134.686237045,-24114.302723448753,38.60431421088668
36,PainHand,train,691344.615271323,-24325.195182653562,22.7634054639941
36,PainHand,train,-919999.5740854914,-25255.95745546868,-13.476188129655835
36,PainArm,train,-1069930.5237175976,-24943.34547480408,-2.5219389530072625
36,PainHand,train,353256.51438066835,-24864.208455780976,15.8676562929742
36,PainHand,train,-446208.5281660633,-25031.354598279435,5.319128961045436
36,PainHand,train,1827741.4567164558,-25328.92587218562,37.90747963142668
36,PainHand,train,1415715.4679647726,-25230.207393126428,30.44931983717936
36,PainHand,train,1778176.5327148715,-24919.189362098907,35.261094339550766
36,PainArm,train,693575.4052989247,-25493.847269381884,26.65965567638442
36,PainArm,train,-775259.4482071744,-24614.543496251106,-14.616071702096683
36,PainHand,train,-1924683.4420826565,-24445.855795226587,-22.734637862916603
36,PainArm,train,138661.54919845675,-24709.78731432306,8.353060576842964
37,NoPain,train,1024740.4969941276,-25050.239985766697,25.803090201044174
37,NoPain,train,872028.3659422138,-25790.529381614295,21.32663586121132
37,NoPain,train,841410.5010497534,-25026.880903365774,19.826553408938356
37,NoPain,train,968040.5203396189,-24911.830150003592,42.150341196264385
37,NoPain,train,1082040.5259961488,-24892.438867783236,30.497843339875306
37,NoPain,train,1158440.5168303482,-24942.957168064208,28.259765585665445
37,NoPain,train,1298400.3301148934,-25957.46610083784,31.44277747798534
37,NoPain,train,968040.4888931372,-25112.833746886874,23.14823400635294
